,Home team name,Away team name,Outcome,Home score,Away score,Home rating,Away rating,Home odds,Draw odds,Away odds,Home xG,Away xG,Home possession,Away possession,Home lineups,Away lineups,Home Formation,Away formation
56,Bologna,Fiorentina,1,2,1,7.1,6.3,,3.40,2.20,39%,61%,12,13,"['Skorupski', 'Posch', 'Medel', 'Lucumi', 'Kasius', 'Aebischer', 'Schouten', 'Soriano', 'Cambiaso', 'Arnautovic', 'Barrow']","['Terracciano', 'Dodo', 'Martinez Quarta', 'Igor', 'Biraghi', 'Bonaventura', 'Amrabat', 'Barak', 'Kouame', 'Jovic', 'Sottil']",3 - 5 - 2,4 - 3 - 3
57,Lazio,Verona,1,2,0,7.3,6.1,1.61,4.20,5.00,60%,40%,15,7,"['Provedel', 'Lazzari', 'Casale', 'Patric', 'Marusic', 'Milinkovic-Savic', 'Marcos Antonio', 'Basic', 'Felipe Anderson', 'Immobile', 'Zaccagni']","['Montipo', 'Ceccherini', 'Hien', 'Coppola', 'Terracciano', 'Ilic', 'Veloso', 'Doig', 'Lazovic', 'Henry', 'Lasagna']",4 - 3 - 3,3 - 4 - 1 - 2
58,Juventus,Salernitana,0,2,2,6.9,6.8,1.55,3.80,6.50,61%,39%,22,11,"['Perin', 'Cuadrado', 'Bonucci', 'Bremer', 'De Sciglio', 'McKennie', 'Paredes', 'Miretti', 'Kean', 'Vlahovic', 'Kostic']","['Sepe', 'Bronn', 'Daniliuc', 'Fazio', 'Candreva', 'Vilhena', 'Maggiore', 'Coulibaly', 'Mazzocchi', 'Piatek', 'Dia']",4 - 3 - 3,3 - 5 - 2
59,Empoli,AS Roma,2,1,2,6.6,7.1,5.00,3.75,1.70,51%,49%,11,8,"['Vicario', 'Stojanovic', 'Ismajli', 'Luperto', 'Parisi', 'Haas', 'Marin', 'Bandinelli', 'Pjaca', 'Satriano', 'Lammers']","['Patricio', 'Mancini', 'Smalling', 'Ibanez', 'Celik', 'Cristante', 'Matic', 'Spinazzola', 'Dybala', 'Pellegrini', 'Abraham']",4 - 3 - 1 - 2,3 - 4 - 2 - 1
60,Salernitana,Lecce,2,1,2,6.4,7.0,,,,,43%,,13,"['Sepe', 'Bronn', 'Daniliuc', 'Gyomber', 'Candreva', 'Coulibaly', 'Maggiore', 'Vilhena', 'Mazzocchi', 'Dia', 'Piatek']","['Falcone', 'Gendrey', 'Pongracic', 'Baschirotto', 'Pezzella', 'Askildsen', 'Hjulmand', 'Gonzalez', 'Banda', 'Ceesay', 'Di Francesco']",3 - 5 - 2,4 - 3 - 3
61,Bologna,Empoli,2,0,1,6.7,7.0,2.10,3.60,3.40,60%,40%,16,12,"['Skorupski', 'De Silvestri', 'Posch', 'Lucumi', 'Cambiaso', 'Medel', 'Schouten', 'Orsolini', 'Soriano', 'Barrow', 'Arnautovic']","['Vicario', 'Stojanovic', 'Ismajli', 'Luperto', 'Parisi', 'Haas', 'Marin', 'Bandinelli', 'Bajrami', 'Lammers', 'Satriano']",4 - 2 - 3 - 1,4 - 3 - 1 - 2
62,Spezia,Sampdoria,1,2,1,7.1,6.3,2.55,3.40,2.75,52%,48%,6,11,"['Dragowski', 'Ampadu', 'Kiwior', 'Nikolaou', 'Holm', 'Kovalenko', 'Bourabia', 'Bastoni', 'Reca', 'Nzola', 'Gyasi']","['Audero', 'Bereszynski', 'Ferrari', 'Murillo', 'Augello', 'Villar', 'Leris', 'Rincon', 'Sabiri', 'Djuricic', 'Caputo']",3 - 5 - 2,4 - 1 - 4 - 1
63,Torino,Sassuolo,2,0,1,6.5,7.1,1.80,3.60,4.50,58%,42%,12,10,"['Milinkovic-Savic', 'Djidji', 'Schuurs', 'Buongiorno', 'Singo', 'Lukic', 'Linetty', 'Lazaro', 'Vlasic', 'Seck', 'Radonjic']","['Consigli', 'Toljan', 'Ayhan', 'Ferrari', 'Rogerio', 'Frattesi', 'Lopez', 'Harroui', ""D'Andrea"", 'Pinamonti', 'Lauriente']",3 - 4 - 1 - 2,4 - 3 - 3
64,Udinese,Inter,1,3,1,7.1,6.4,3.80,3.60,1.95,44%,56%,20,16,"['Silvestri', 'Rodrigo Becao', 'Bijol', 'Perez', 'Pereyra', 'Lovric', 'Walace', 'Makengo', 'Udogie', 'Deulofeu', 'Beto']","['Handanovic', 'Skriniar', 'Acerbi', 'Bastoni', 'Dumfries', 'Barella', 'Brozovic', 'Mkhitaryan', 'Darmian', 'Dzeko', 'Martinez']",3 - 5 - 2,3 - 5 - 2
65,Monza,Juventus,1,1,0,7.1,6.3,4.00,3.80,1.83,60%,40%,17,10,"['Di Gregorio', 'Marlon', 'Mari', 'Izzo', 'Ciurria', 'Rovella', 'Sensi', 'Carlos Augusto', 'Pessina', 'Mota', 'Caprari']","['Perin', 'De Sciglio', 'Gatti', 'Bremer', 'Danilo', 'McKennie', 'Paredes', 'Miretti', 'Kostic', 'Di Maria', 'Vlahovic']",3 - 4 - 3,4 - 4 - 2
66,Fiorentina,Verona,1,2,0,7.2,6.4,,,,,56%,,8,"['Terracciano', 'Venuti', 'Ranieri', 'Martinez Quarta', 'Biraghi', 'Mandragora', 'Amrabat', 'Barak', 'Ikone', 'Kouame', 'Sottil']","['Montipo', 'Hien', 'Gunter', 'Coppola', 'Depaoli', 'Tameze', 'Ilic', 'Lazovic', 'Hrustic', 'Lasagna', 'Henry']",4 - 3 - 3,3 - 4 - 2 - 1
67,Cremonese,Lazio,2,0,4,6.1,7.4,,,,,,,,"['Radu', 'Aiwu', 'Chiriches', 'Lochoshvili', 'Sernicola', 'Escalante', 'Meite', 'Valeri', 'Zanimacchia', 'Dessers', 'Okereke']","['Provedel', 'Hysaj', 'Patric', 'Casale', 'Marusic', 'Milinkovic-Savic', 'Cataldi', 'Vecino', 'Felipe Anderson', 'Immobile', 'Zaccagni']",3 - 4 - 1 - 2,4 - 3 - 3
68,AS Roma,Atalanta,2,0,1,6.8,7.0,,3.50,3.40,56%,44%,21,4,"['Patricio', 'Mancini', 'Smalling', 'Ibanez', 'Celik', 'Cristante', 'Matic', 'Spinazzola', 'Pellegrini', 'Zaniolo', 'Abraham']","['Musso', 'Toloi', 'Demiral', 'Scalvini', 'Hateboer', 'de Roon', 'Koopmeiners', 'Maehle', 'Ederson', 'Pasalic', 'Hojlund']",3 - 4 - 2 - 1,3 - 4 - 2 - 1
69,AC Milan,Napoli,2,1,2,6.6,7.2,2.30,3.25,3.20,51%,49%,22,9,"['Maignan', 'Calabria', 'Kjaer', 'Tomori', 'Hernandez', 'Bennacer', 'Tonali', 'Krunic', 'De Ketelaere', 'Saelemaekers', 'Giroud']","['Meret', 'Di Lorenzo', 'Rrahmani', 'Kim', 'Rui', 'Anguissa', 'Lobotka', 'Zielinski', 'Politano', 'Kvaratskhelia', 'Raspadori']",4 - 2 - 3 - 1,4 - 3 - 3
70,Napoli,Torino,1,3,1,7.4,6.3,1.61,3.80,6.00,49%,51%,15,16,"['Meret', 'Di Lorenzo', 'Rrahmani', 'Kim', 'Rui', 'Anguissa', 'Lobotka', 'Zielinski', 'Politano', 'Raspadori', 'Kvaratskhelia']","['Milinkovic-Savic', 'Djidji', 'Buongiorno', 'Rodriguez', 'Singo', 'Lukic', 'Linetty', 'Lazaro', 'Miranchuk', 'Vlasic', 'Sanabria']",4 - 3 - 3,3 - 4 - 2 - 1
71,Inter,AS Roma,2,1,2,6.4,7.0,2.05,3.40,3.75,58%,42%,15,10,"['Handanovic', 'Skriniar', 'Acerbi', 'Bastoni', 'Dumfries', 'Barella', 'Asllani', 'Calhanoglu', 'Dimarco', 'Dzeko', 'Martinez']","['Patricio', 'Mancini', 'Smalling', 'Ibanez', 'Celik', 'Cristante', 'Matic', 'Spinazzola', 'Zaniolo', 'Pellegrini', 'Dybala']",3 - 5 - 2,3 - 4 - 2 - 1
72,Empoli,AC Milan,2,1,3,6.3,7.3,5.75,4.20,1.55,43%,57%,16,19,"['Vicario', 'Stojanovic', 'De Winter', 'Luperto', 'Parisi', 'Haas', 'Grassi', 'Henderson', 'Pjaca', 'Lammers', 'Satriano']","['Tatarusanu', 'Calabria', 'Kjaer', 'Tomori', 'Ballo-Toure', 'Bennacer', 'Tonali', 'Saelemaekers', 'De Ketelaere', 'Leao', 'Giroud']",4 - 3 - 1 - 2,4 - 2 - 3 - 1
73,Lazio,Spezia,1,4,0,7.7,5.9,,,6.50,61%,39%,13,14,"['Provedel', 'Lazzari', 'Patric', 'Romagnoli', 'Marusic', 'Milinkovic-Savic', 'Cataldi', 'Luis Alberto', 'Felipe Anderson', 'Immobile', 'Zaccagni']","['Dragowski', 'Holm', 'Ampadu', 'Caldara', 'Nikolaou', 'Kiwior', 'Ellertsson', 'Bourabia', 'Bastoni', 'Gyasi', 'Nzola']",4 - 3 - 3,5 - 3 - 2
74,Sassuolo,Salernitana,1,5,0,7.4,6.1,2.10,3.60,3.40,44%,56%,17,6,"['Consigli', 'Toljan', 'Erlic', 'Ferrari', 'Rogerio', 'Frattesi', 'Lopez', 'Thorstvedt', 'Ceide', 'Pinamonti', 'Lauriente']","['Sepe', 'Bronn', 'Daniliuc', 'Lovato', 'Candreva', 'Coulibaly', 'Vilhena', 'Maggiore', 'Mazzocchi', 'Piatek', 'Dia']",4 - 3 - 3,3 - 5 - 2
75,Sampdoria,Monza,2,0,3,6.1,7.2,2.45,3.20,3.00,50%,50%,3,13,"['Audero', 'Bereszynski', 'Colley', 'Murillo', 'Augello', 'Gabbiadini', 'Rincon', 'Villar', 'Sabiri', 'Djuricic', 'Caputo']","['Di Gregorio', 'Izzo', 'Mari', 'Caldirola', 'Ciurria', 'Rovella', 'Sensi', 'Carlos Augusto', 'Pessina', 'Caprari', 'Mota']",4 - 5 - 1,3 - 4 - 2 - 1
76,Lecce,Cremonese,0,1,1,6.5,6.9,2.05,3.40,3.75,55%,45%,6,13,"['Falcone', 'Gendrey', 'Baschirotto', 'Pongracic', 'Gallo', 'Gonzalez', 'Hjulmand', 'Askildsen', 'Strefezza', 'Colombo', 'Banda']","['Radu', 'Sernicola', 'Bianchetti', 'Lochoshvili', 'Valeri', 'Castagnetti', 'Ascacibar', 'Zanimacchia', 'Pickel', 'Okereke', 'Ciofani']",4 - 3 - 3,4 - 2 - 3 - 1
77,Atalanta,Fiorentina,1,1,0,7.2,6.8,2.05,3.50,3.50,38%,62%,10,16,"['Sportiello', 'Toloi', 'Okoli', 'Scalvini', 'Hateboer', 'de Roon', 'Koopmeiners', 'Soppy', 'Ederson', 'Lookman', 'Muriel']","['Terracciano', 'Venuti', 'Martinez Quarta', 'Igor', 'Biraghi', 'Bonaventura', 'Mandragora', 'Barak', 'Ikone', 'Kouame', 'Saponara']",3 - 4 - 2 - 1,4 - 3 - 3
78,Juventus,Bologna,1,3,0,7.3,6.1,,,7.00,48%,52%,17,9,"['Szczesny', 'Danilo', 'Bonucci', 'Bremer', 'Alex Sandro', 'McKennie', 'Locatelli', 'Rabiot', 'Kostic', 'Vlahovic', 'Milik']","['Skorupski', 'De Silvestri', 'Bonifazi', 'Sosa', 'Lykogiannis', 'Schouten', 'Dominguez', 'Orsolini', 'Soriano', 'Sansone', 'Arnautovic']",4 - 4 - 2,4 - 2 - 3 - 1
79,Verona,Udinese,2,1,2,6.3,7.2,3.40,3.40,2.15,31%,69%,7,21,"['Montipo', 'Hien', 'Gunter', 'Ceccherini', 'Lazovic', 'Tameze', 'Veloso', 'Doig', 'Verdi', 'Piccoli', 'Henry']","['Silvestri', 'Rodrigo Becao', 'Bijol', 'Perez', 'Pereyra', 'Lovric', 'Walace', 'Makengo', 'Udogie', 'Deulofeu', 'Success']",3 - 4 - 2 - 1,3 - 5 - 2
80,Sassuolo,Inter,2,1,2,6.5,7.2,4.33,4.00,1.75,52%,48%,15,16,"['Consigli', 'Toljan', 'Erlic', 'Ferrari', 'Rogerio', 'Frattesi', 'Lopez', 'Thorstvedt', 'Ceide', 'Pinamonti', 'Lauriente']","['Onana', ""D'Ambrosio"", 'Acerbi', 'Bastoni', 'Dumfries', 'Barella', 'Asllani', 'Calhanoglu', 'Dimarco', 'Martinez', 'Dzeko']",4 - 3 - 3,3 - 5 - 2
81,AC Milan,Juventus,1,2,0,7.3,6.4,2.15,3.30,3.50,40%,60%,21,10,"['Tatarusanu', 'Kalulu', 'Gabbia', 'Tomori', 'Hernandez', 'Bennacer', 'Tonali', 'Pobega', 'Diaz', 'Leao', 'Giroud']","['Szczesny', 'Danilo', 'Bonucci', 'Bremer', 'Alex Sandro', 'Cuadrado', 'Locatelli', 'Rabiot', 'Kostic', 'Vlahovic', 'Milik']",4 - 3 - 2 - 1,4 - 4 - 2
82,Bologna,Sampdoria,0,1,1,6.9,6.7,2.05,3.30,3.80,51%,49%,10,9,"['Skorupski', 'Cambiaso', 'Soumaoro', 'Lucumi', 'Lykogiannis', 'Schouten', 'Medel', 'Aebischer', 'Dominguez', 'Orsolini', 'Arnautovic']","['Audero', 'Bereszynski', 'Murillo', 'Colley', 'Augello', 'Vieira', 'Rincon', 'Gabbiadini', 'Djuricic', 'Sabiri', 'Caputo']",4 - 2 - 3 - 1,4 - 2 - 3 - 1
83,Torino,Empoli,0,1,1,7.0,6.8,1.61,4.00,5.50,66%,34%,20,6,"['Milinkovic-Savic', 'Djidji', 'Schuurs', 'Rodriguez', 'Aina', 'Lukic', 'Linetty', 'Lazaro', 'Miranchuk', 'Vlasic', 'Sanabria']","['Vicario', 'Ebuehi', 'De Winter', 'Luperto', 'Parisi', 'Haas', 'Marin', 'Bandinelli', 'Bajrami', 'Lammers', 'Cambiaghi']",3 - 4 - 2 - 1,4 - 3 - 1 - 2
84,Udinese,Atalanta,0,2,2,6.8,6.8,2.37,3.50,2.80,59%,41%,10,9,"['Silvestri', 'Perez', 'Bijol', 'Ebosse', 'Pereyra', 'Lovric', 'Walace', 'Makengo', 'Udogie', 'Beto', 'Deulofeu']","['Sportiello', 'Scalvini', 'Demiral', 'Okoli', 'Hateboer', 'de Roon', 'Koopmeiners', 'Maehle', 'Pasalic', 'Lookman', 'Muriel']",3 - 5 - 2,3 - 4 - 1 - 2
85,Salernitana,Verona,1,2,1,7.1,6.2,2.40,3.30,2.90,40%,60%,14,12,"['Sepe', 'Gyomber', 'Daniliuc', 'Pirola', 'Candreva', 'Coulibaly', 'Radovanovic', 'Maggiore', 'Mazzocchi', 'Piatek', 'Bonazzoli']","['Montipo', 'Hien', 'Gunter', 'Ceccherini', 'Depaoli', 'Tameze', 'Veloso', 'Doig', 'Hrustic', 'Verdi', 'Henry']",3 - 5 - 2,3 - 4 - 2 - 1
86,Monza,Spezia,1,2,0,7.2,6.2,1.95,3.40,4.00,48%,52%,7,9,"['Di Gregorio', 'Izzo', 'Mari', 'Caldirola', 'Ciurria', 'Rovella', 'Sensi', 'Carlos Augusto', 'Pessina', 'Caprari', 'Gytkjaer']","['Dragowski', 'Ampadu', 'Kiwior', 'Nikolaou', 'Holm', 'Kovalenko', 'Bourabia', 'Agudelo', 'Bastoni', 'Nzola', 'Gyasi']",3 - 4 - 2 - 1,3 - 5 - 2
87,Cremonese,Napoli,2,1,4,6.1,7.3,6.50,4.50,1.50,30%,70%,12,21,"['Radu', 'Sernicola', 'Bianchetti', 'Lochoshvili', 'Valeri', 'Ascacibar', 'Meite', 'Zanimacchia', 'Afena-Gyan', 'Quagliata', 'Dessers']","['Meret', 'Di Lorenzo', 'Rrahmani', 'Kim', 'Rui', 'Anguissa', 'Lobotka', 'Ndombele', 'Politano', 'Raspadori', 'Kvaratskhelia']",4 - 2 - 3 - 1,4 - 3 - 3
88,AS Roma,Lecce,1,2,1,7.3,6.2,1.50,4.50,6.50,67%,33%,20,6,"['Patricio', 'Mancini', 'Smalling', 'Ibanez', 'Zalewski', 'Cristante', 'Pellegrini', 'Vina', 'Dybala', 'Zaniolo', 'Belotti']","['Falcone', 'Gendrey', 'Baschirotto', 'Umtiti', 'Pezzella', 'Askildsen', 'Hjulmand', 'Gonzalez', 'Strefezza', 'Ceesay', 'Banda']",3 - 4 - 2 - 1,4 - 3 - 3
89,Fiorentina,Lazio,2,0,4,6.5,7.4,2.30,3.50,3.00,62%,38%,24,10,"['Terracciano', 'Dodo', 'Martinez Quarta', 'Igor', 'Biraghi', 'Bonaventura', 'Amrabat', 'Mandragora', 'Ikone', 'Jovic', 'Kouame']","['Provedel', 'Lazzari', 'Patric', 'Romagnoli', 'Marusic', 'Milinkovic-Savic', 'Marcos Antonio', 'Vecino', 'Felipe Anderson', 'Immobile', 'Zaccagni']",4 - 3 - 3,4 - 3 - 3
90,Empoli,Monza,1,1,0,7.2,6.7,,,2.62,36%,64%,11,16,"['Vicario', 'Stojanovic', 'De Winter', 'Luperto', 'Parisi', 'Haas', 'Henderson', 'Bandinelli', 'Baldanzi', 'Destro', 'Satriano']","['Di Gregorio', 'Marlon', 'Mari', 'Caldirola', 'Ciurria', 'Rovella', 'Sensi', 'Carlos Augusto', 'Pessina', 'Caprari', 'Gytkjaer']",4 - 3 - 1 - 2,3 - 4 - 2 - 1
91,Torino,Juventus,2,0,1,6.6,7.3,3.00,3.00,2.60,53%,47%,15,14,"['Milinkovic-Savic', 'Djidji', 'Schuurs', 'Rodriguez', 'Aina', 'Lukic', 'Linetty', 'Lazaro', 'Miranchuk', 'Radonjic', 'Vlasic']","['Szczesny', 'Danilo', 'Bremer', 'Alex Sandro', 'Cuadrado', 'McKennie', 'Locatelli', 'Rabiot', 'Kostic', 'Vlahovic', 'Kean']",3 - 4 - 2 - 1,3 - 5 - 2
92,Atalanta,Sassuolo,1,2,1,7.2,6.5,1.61,4.00,5.25,48%,52%,16,11,"['Sportiello', 'Scalvini', 'Demiral', 'Okoli', 'Soppy', 'de Roon', 'Koopmeiners', 'Maehle', 'Pasalic', 'Lookman', 'Muriel']","['Consigli', 'Toljan', 'Erlic', 'Ferrari', 'Rogerio', 'Frattesi', 'Lopez', 'Thorstvedt', ""D'Andrea"", 'Pinamonti', 'Kyriakopoulos']",3 - 4 - 1 - 2,4 - 3 - 3
93,Inter,Salernitana,1,2,0,7.3,6.3,,,,62%,38%,16,8,"['Onana', 'Skriniar', 'de Vrij', 'Acerbi', 'Dumfries', 'Barella', 'Calhanoglu', 'Mkhitaryan', 'Dimarco', 'Dzeko', 'Martinez']","['Sepe', 'Gyomber', 'Daniliuc', 'Pirola', 'Candreva', 'Coulibaly', 'Kastanos', 'Vilhena', 'Mazzocchi', 'Dia', 'Piatek']",3 - 5 - 2,3 - 5 - 2
94,Spezia,Cremonese,0,2,2,6.9,7.2,2.45,3.10,3.00,54%,46%,15,24,"['Dragowski', 'Amian', 'Ampadu', 'Caldara', 'Nikolaou', 'Bourabia', 'Kiwior', 'Agudelo', 'Holm', 'Nzola', 'Gyasi']","['Carnesecchi', 'Sernicola', 'Bianchetti', 'Lochoshvili', 'Valeri', 'Zanimacchia', 'Castagnetti', 'Meite', 'Pickel', 'Okereke', 'Dessers']",4 - 3 - 3,4 - 4 - 2
95,Lazio,Udinese,0,0,0,6.9,6.9,2.30,3.60,3.00,55%,45%,8,12,"['Provedel', 'Lazzari', 'Casale', 'Romagnoli', 'Marusic', 'Milinkovic-Savic', 'Cataldi', 'Vecino', 'Felipe Anderson', 'Immobile', 'Zaccagni']","['Silvestri', 'Rodrigo Becao', 'Bijol', 'Perez', 'Pereyra', 'Samardzic', 'Walace', 'Makengo', 'Udogie', 'Beto', 'Deulofeu']",4 - 3 - 3,3 - 5 - 2
96,Napoli,Bologna,1,3,2,7.2,6.8,,6.00,11.00,48%,52%,30,16,"['Meret', 'Di Lorenzo', 'Kim', 'Juan Jesus', 'Rui', 'Ndombele', 'Lobotka', 'Zielinski', 'Politano', 'Raspadori', 'Kvaratskhelia']","['Skorupski', 'Posch', 'Bonifazi', 'Lucumi', 'Cambiaso', 'Medel', 'Ferguson', 'Aebischer', 'Dominguez', 'Barrow', 'Zirkzee']",4 - 3 - 3,4 - 2 - 3 - 1
97,Verona,AC Milan,2,1,2,6.6,7.1,6.50,4.20,1.50,46%,54%,19,16,"['Montipo', 'Hien', 'Magnani', 'Gunter', 'Faraoni', 'Tameze', 'Veloso', 'Depaoli', 'Hrustic', 'Verdi', 'Henry']","['Tatarusanu', 'Kalulu', 'Gabbia', 'Tomori', 'Hernandez', 'Krunic', 'Tonali', 'Diaz', 'Adli', 'Leao', 'Giroud']",3 - 4 - 2 - 1,4 - 2 - 3 - 1
98,Sampdoria,AS Roma,2,0,1,6.4,6.9,,,,59%,41%,8,7,"['Audero', 'Bereszynski', 'Ferrari', 'Colley', 'Augello', 'Leris', 'Rincon', 'Villar', 'Djuricic', 'Gabbiadini', 'Caputo']","['Patricio', 'Mancini', 'Smalling', 'Ibanez', 'Zalewski', 'Camara', 'Cristante', 'El Shaarawy', 'Pellegrini', 'Belotti', 'Abraham']",4 - 4 - 2,3 - 4 - 1 - 2
99,Lecce,Fiorentina,0,1,1,6.7,6.8,3.60,3.30,2.10,41%,59%,6,10,"['Falcone', 'Baschirotto', 'Pongracic', 'Umtiti', 'Gallo', 'Askildsen', 'Blin', 'Gonzalez', 'Strefezza', 'Ceesay', 'Banda']","['Terracciano', 'Dodo', 'Martinez Quarta', 'Igor', 'Biraghi', 'Barak', 'Bonaventura', 'Mandragora', 'Gonzalez', 'Jovic', 'Kouame']",4 - 3 - 3,4 - 3 - 3
100,Juventus,Empoli,1,4,0,7.5,6.4,1.36,5.25,7.50,43%,57%,21,12,"['Szczesny', 'Rugani', 'Bonucci', 'Danilo', 'Cuadrado', 'McKennie', 'Locatelli', 'Rabiot', 'Kostic', 'Vlahovic', 'Kean']","['Vicario', 'Stojanovic', 'De Winter', 'Luperto', 'Parisi', 'Haas', 'Marin', 'Bandinelli', 'Pjaca', 'Destro', 'Satriano']",3 - 5 - 2,4 - 3 - 1 - 2
101,Salernitana,Spezia,1,1,0,7.1,6.5,2.15,3.40,3.50,44%,56%,17,14,"['Sepe', 'Gyomber', 'Daniliuc', 'Fazio', 'Candreva', 'Coulibaly', 'Radovanovic', 'Vilhena', 'Mazzocchi', 'Dia', 'Bonazzoli']","['Dragowski', 'Ampadu', 'Kiwior', 'Nikolaou', 'Amian', 'Bourabia', 'Ekdal', 'Agudelo', 'Holm', 'Gyasi', 'Nzola']",3 - 5 - 2,3 - 5 - 2
102,AC Milan,Monza,1,4,1,7.4,6.2,1.45,4.50,6.50,49%,51%,12,16,"['Tatarusanu', 'Dest', 'Kjaer', 'Tomori', 'Hernandez', 'Bennacer', 'Pobega', 'Messias', 'Diaz', 'Rebic', 'Origi']","['Di Gregorio', 'Antov', 'Mari', 'Caldirola', 'Ciurria', 'Barberis', 'Sensi', 'Carlos Augusto', 'Pessina', 'Caprari', 'Mota']",4 - 2 - 3 - 1,3 - 4 - 2 - 1
103,Fiorentina,Inter,2,3,4,6.2,6.9,3.20,3.40,2.20,58%,42%,10,8,"['Terracciano', 'Dodo', 'Milenkovic', 'Martinez Quarta', 'Biraghi', 'Bonaventura', 'Amrabat', 'Duncan', 'Gonzalez', 'Cabral', 'Kouame']","['Onana', 'Skriniar', 'de Vrij', 'Acerbi', 'Darmian', 'Barella', 'Calhanoglu', 'Mkhitaryan', 'Dimarco', 'Correa', 'Martinez']",4 - 3 - 3,3 - 5 - 2
104,Udinese,Torino,2,1,2,6.6,7.1,1.95,3.40,4.00,54%,46%,16,15,"['Silvestri', 'Perez', 'Bijol', 'Ebosse', 'Pereyra', 'Samardzic', 'Walace', 'Makengo', 'Udogie', 'Success', 'Deulofeu']","['Milinkovic-Savic', 'Zima', 'Schuurs', 'Buongiorno', 'Aina', 'Lukic', 'Ricci', 'Lazaro', 'Miranchuk', 'Vlasic', 'Pellegri']",3 - 5 - 2,3 - 4 - 2 - 1
105,Bologna,Lecce,1,2,0,7.0,6.1,2.10,3.25,3.75,54%,46%,12,9,"['Skorupski', 'Posch', 'Bonifazi', 'Lucumi', 'Cambiaso', 'Ferguson', 'Medel', 'Aebischer', 'Dominguez', 'Barrow', 'Arnautovic']","['Falcone', 'Gendrey', 'Pongracic', 'Baschirotto', 'Pezzella', 'Askildsen', 'Hjulmand', 'Strefezza', 'Gonzalez', 'Banda', 'Ceesay']",4 - 2 - 3 - 1,4 - 2 - 3 - 1
106,Atalanta,Lazio,2,0,2,6.1,7.3,2.00,3.60,3.50,47%,53%,7,12,"['Sportiello', 'Okoli', 'Demiral', 'Scalvini', 'Hateboer', 'de Roon', 'Koopmeiners', 'Soppy', 'Pasalic', 'Lookman', 'Muriel']","['Provedel', 'Lazzari', 'Casale', 'Romagnoli', 'Marusic', 'Milinkovic-Savic', 'Cataldi', 'Vecino', 'Pedro', 'Felipe Anderson', 'Zaccagni']",3 - 4 - 1 - 2,4 - 3 - 3
107,AS Roma,Napoli,2,0,1,6.5,7.0,3.10,3.50,2.25,40%,60%,6,12,"['Patricio', 'Mancini', 'Smalling', 'Ibanez', 'Karsdorp', 'Cristante', 'Pellegrini', 'Camara', 'Spinazzola', 'Zaniolo', 'Abraham']","['Meret', 'Di Lorenzo', 'Kim', 'Juan Jesus', 'Olivera', 'Ndombele', 'Lobotka', 'Zielinski', 'Lozano', 'Osimhen', 'Kvaratskhelia']",3 - 5 - 2,4 - 3 - 3
108,Cremonese,Sampdoria,2,0,1,6.6,7.1,2.15,3.30,3.40,52%,48%,21,8,"['Carnesecchi', 'Aiwu', 'Bianchetti', 'Lochoshvili', 'Sernicola', 'Meite', 'Ascacibar', 'Pickel', 'Valeri', 'Okereke', 'Dessers']","['Audero', 'Bereszynski', 'Colley', 'Amione', 'Murru', 'Rincon', 'Verre', 'Pussetto', 'Sabiri', 'Djuricic', 'Caputo']",3 - 5 - 2,4 - 2 - 3 - 1
109,Sassuolo,Verona,1,2,1,7.2,6.5,,,,,49%,,13,"['Consigli', 'Toljan', 'Erlic', 'Ayhan', 'Kyriakopoulos', 'Frattesi', 'Obiang', 'Thorstvedt', ""D'Andrea"", 'Pinamonti', 'Lauriente']","['Montipo', 'Hien', 'Gunter', 'Ceccherini', 'Faraoni', 'Tameze', 'Veloso', 'Depaoli', 'Verdi', 'Piccoli', 'Henry']",4 - 3 - 3,3 - 4 - 1 - 2
110,Napoli,Sassuolo,1,4,0,7.7,6.1,1.28,5.75,9.00,67%,33%,18,10,"['Meret', 'Di Lorenzo', 'Juan Jesus', 'Kim', 'Rui', 'Anguissa', 'Lobotka', 'Zielinski', 'Lozano', 'Osimhen', 'Kvaratskhelia']","['Consigli', 'Toljan', 'Erlic', 'Ferrari', 'Rogerio', 'Frattesi', 'Lopez', 'Thorstvedt', 'Ceide', 'Pinamonti', 'Lauriente']",4 - 3 - 3,4 - 3 - 3
111,Lecce,Juventus,2,0,1,6.4,7.1,,,,,,,,"['Falcone', 'Gendrey', 'Pongracic', 'Baschirotto', 'Gallo', 'Blin', 'Hjulmand', 'Oudin', 'Gonzalez', 'Strefezza', 'Ceesay']","['Szczesny', 'Cuadrado', 'Gatti', 'Danilo', 'Alex Sandro', 'Soule', 'McKennie', 'Rabiot', 'Kostic', 'Miretti', 'Milik']",4 - 2 - 3 - 1,4 - 4 - 1 - 1
112,Inter,Sampdoria,1,3,0,7.4,6.2,1.20,7.00,15.00,52%,48%,17,9,"['Onana', 'Skriniar', 'de Vrij', 'Bastoni', 'Dumfries', 'Barella', 'Calhanoglu', 'Mkhitaryan', 'Dimarco', 'Martinez', 'Dzeko']","['Audero', 'Bereszynski', 'Ferrari', 'Colley', 'Amione', 'Gabbiadini', 'Yepes', 'Villar', 'Leris', 'Djuricic', 'Caputo']",3 - 5 - 2,4 - 4 - 1 - 1
