,Home team name,Away team name,Outcome,Home score,Away score,Home rating,Away rating,Home odds,Draw odds,Away odds,Home xG,Away xG,Home possession,Away possession,Home lineups,Away lineups,Home Formation,Away formation
58,Brighton,Leicester,1,5,2,7.3,6.3,1.90,3.50,4.20,54%,46%,23,6,"['Sanchez', 'Veltman', 'Dunk', 'Webster', 'March', 'Gross', 'Mac Allister', 'Caicedo', 'Trossard', 'Mwepu', 'Welbeck']","['Ward', 'Justin', 'Ndidi', 'Evans', 'Thomas', 'Maddison', 'Soumare', 'Tielemans', 'Barnes', 'Daka', 'Iheanacho']",3 - 5 - 2,4 - 4 - 2
59,Manchester Utd,Arsenal,1,3,1,7.2,6.3,2.60,3.50,2.60,39%,61%,10,16,"['de Gea', 'Dalot', 'Varane', 'Martinez', 'Malacia', 'McTominay', 'Eriksen', 'Antony', 'Fernandes', 'Sancho', 'Rashford']","['Ramsdale', 'White', 'Saliba', 'Gabriel', 'Zinchenko', 'Lokonga', 'Xhaka', 'Saka', 'Odegaard', 'Martinelli', 'Gabriel Jesus']",4 - 2 - 3 - 1,4 - 2 - 3 - 1
60,Nottingham,Fulham,2,2,3,6.3,7.1,2.75,3.30,2.60,41%,59%,11,15,"['Henderson', 'Boly', 'Cook', 'McKenna', 'Williams', 'Yates', 'Freuler', 'Lodi', 'Gibbs-White', 'Johnson', 'Awoniyi']","['Leno', 'Tete', 'Adarabioyo', 'Diop', 'Ream', 'Reed', 'Palhinha', 'Willian', 'Pereira', 'De Cordova-Reid', 'Mitrovic']",3 - 4 - 1 - 2,4 - 2 - 3 - 1
61,Aston Villa,Southampton,1,1,0,7.3,6.6,2.10,3.50,3.50,53%,47%,11,7,"['Martinez', 'Young', 'Konsa', 'Mings', 'Digne', 'Ramsey', 'Kamara', 'McGinn', 'Bailey', 'Coutinho', 'Watkins']","['Bazunu', 'Walker-Peters', 'Bella-Kotchap', 'Salisu', 'Perraud', 'Ward-Prowse', 'Diallo', 'Djenepo', 'Elyounoussi', 'Armstrong', 'Adams']",4 - 3 - 2 - 1,4 - 2 - 3 - 1
62,Wolves,Manchester City,2,0,3,6.1,7.5,8.00,5.75,1.33,41%,59%,6,16,"['Sa', 'Jonny Otto', 'Collins', 'Kilman', 'Ait-Nouri', 'Nunes', 'Neves', 'Moutinho', 'Neto', 'Podence', 'Guedes']","['Ederson', 'Stones', 'Akanji', 'Dias', 'Cancelo', 'De Bruyne', 'Rodri', 'Silva', 'Foden', 'Haaland', 'Grealish']",4 - 3 - 3,4 - 3 - 3
63,Newcastle,Bournemouth,0,1,1,7.0,7.1,,,,,28%,,10,"['Pope', 'Trippier', 'Schar', 'Burn', 'Targett', 'Willock', 'Guimaraes', 'Joelinton', 'Almiron', 'Isak', 'Fraser']","['Neto', 'Smith', 'Mepham', 'Senesi', 'Zemura', 'Cook', 'Lerma', 'Tavernier', 'Billing', 'Christie', 'Solanke']",4 - 3 - 3,4 - 2 - 3 - 1
64,Tottenham,Leicester,1,6,2,7.3,6.3,1.55,4.50,6.00,44%,56%,16,19,"['Lloris', 'Sanchez', 'Dier', 'Lenglet', 'Perisic', 'Hojbjerg', 'Bentancur', 'Sessegnon', 'Kulusevski', 'Richarlison', 'Kane']","['Ward', 'Castagne', 'Evans', 'Faes', 'Justin', 'Ndidi', 'Maddison', 'Tielemans', 'Dewsbury-Hall', 'Barnes', 'Daka']",3 - 4 - 2 - 1,4 - 1 - 4 - 1
65,Brentford,Arsenal,2,0,3,6.3,7.4,4.50,3.80,1.75,36%,64%,5,13,"['Raya', 'Ajer', 'Jansson', 'Mee', 'Hickey', 'Dasilva', 'Janelt', 'Jensen', 'Henry', 'Mbeumo', 'Toney']","['Ramsdale', 'White', 'Saliba', 'Gabriel', 'Tierney', 'Partey', 'Xhaka', 'Saka', 'Vieira', 'Martinelli', 'Gabriel Jesus']",3 - 5 - 2,4 - 2 - 3 - 1
66,Everton,West Ham,1,1,0,7.3,6.6,2.90,3.25,2.50,53%,47%,7,14,"['Begovic', 'Patterson', 'Coady', 'Tarkowski', 'Mykolenko', 'Onana', 'Gueye', 'Iwobi', 'Gray', 'Maupay', 'Gordon']","['Fabianski', 'Coufal', 'Zouma', 'Kehrer', 'Cresswell', 'Soucek', 'Rice', 'Bowen', 'Paqueta', 'Fornals', 'Antonio']",4 - 3 - 3,4 - 2 - 3 - 1
67,Arsenal,Tottenham,1,3,1,7.4,6.2,,,,65%,35%,22,7,"['Ramsdale', 'White', 'Saliba', 'Gabriel', 'Zinchenko', 'Partey', 'Xhaka', 'Saka', 'Odegaard', 'Martinelli', 'Gabriel Jesus']","['Lloris', 'Romero', 'Dier', 'Lenglet', 'Emerson Royal', 'Hojbjerg', 'Bentancur', 'Perisic', 'Richarlison', 'Son', 'Kane']",4 - 2 - 3 - 1,3 - 4 - 2 - 1
68,Southampton,Everton,2,1,2,6.7,7.3,,,,,46%,,12,"['Bazunu', 'Walker-Peters', 'Bella-Kotchap', 'Caleta-Car', 'Larios', 'Armstrong', 'Ward-Prowse', 'Maitland-Niles', 'Aribo', 'Mara', 'Adams']","['Pickford', 'Coleman', 'Coady', 'Tarkowski', 'Mykolenko', 'Onana', 'Gueye', 'Iwobi', 'McNeil', 'Maupay', 'Gray']",4 - 4 - 2,4 - 3 - 3
69,Liverpool,Brighton,0,3,3,6.8,6.9,1.45,4.75,6.00,54%,46%,15,6,"['Alisson', 'Alexander-Arnold', 'Matip', 'van Dijk', 'Tsimikas', 'Henderson', 'Fabinho', 'Thiago', 'Salah', 'Firmino', 'Carvalho']","['Sanchez', 'Veltman', 'Dunk', 'Webster', 'March', 'Caicedo', 'Mac Allister', 'Estupinan', 'Gross', 'Trossard', 'Welbeck']",4 - 3 - 3,3 - 4 - 2 - 1
70,Fulham,Newcastle,2,1,4,5.8,7.5,2.90,3.40,2.45,31%,69%,4,19,"['Leno', 'Mbabu', 'Adarabioyo', 'Ream', 'Kurzawa', 'Reed', 'Chalobah', 'James', 'Pereira', 'De Cordova-Reid', 'Mitrovic']","['Pope', 'Trippier', 'Schar', 'Botman', 'Burn', 'Longstaff', 'Guimaraes', 'Willock', 'Almiron', 'Wilson', 'Murphy']",4 - 2 - 3 - 1,4 - 3 - 3
71,Crystal Palace,Chelsea,2,1,2,6.3,7.0,4.75,3.75,1.75,36%,64%,7,13,"['Guaita', 'Clyne', 'Ward', 'Guehi', 'Mitchell', 'Olise', 'Doucoure', 'Eze', 'Ayew', 'Edouard', 'Zaha']","['Arrizabalaga', 'James', 'Fofana', 'Silva', 'Chilwell', 'Kovacic', 'Jorginho', 'Havertz', 'Mount', 'Sterling', 'Aubameyang']",4 - 3 - 3,4 - 2 - 2 - 2
72,Bournemouth,Brentford,0,0,0,6.9,7.0,,3.40,2.25,42%,58%,7,13,"['Neto', 'Smith', 'Mepham', 'Senesi', 'Zemura', 'Tavernier', 'Cook', 'Lerma', 'Billing', 'Moore', 'Solanke']","['Raya', 'Ajer', 'Jansson', 'Mee', 'Henry', 'Baptiste', 'Janelt', 'Jensen', 'Mbeumo', 'Toney', 'Damsgaard']",4 - 4 - 2,4 - 3 - 3
73,West Ham,Wolves,1,2,0,7.3,6.5,2.00,3.40,4.00,39%,61%,18,15,"['Fabianski', 'Kehrer', 'Dawson', 'Zouma', 'Cresswell', 'Soucek', 'Rice', 'Bowen', 'Paqueta', 'Cornet', 'Scamacca']","['Sa', 'Jonny Otto', 'Neves', 'Kilman', 'Semedo', 'Moutinho', 'Nunes', 'Ait-Nouri', 'Podence', 'Neto', 'Guedes']",4 - 2 - 3 - 1,3 - 4 - 2 - 1
74,Manchester City,Manchester Utd,1,6,3,7.7,5.9,,5.50,6.50,54%,46%,22,12,"['Ederson', 'Walker', 'Akanji', 'Ake', 'Cancelo', 'De Bruyne', 'Gundogan', 'Silva', 'Foden', 'Haaland', 'Grealish']","['de Gea', 'Dalot', 'Varane', 'Martinez', 'Malacia', 'McTominay', 'Eriksen', 'Antony', 'Fernandes', 'Sancho', 'Rashford']",4 - 3 - 3,4 - 2 - 3 - 1
75,Leeds,Aston Villa,0,0,0,6.7,7.1,2.37,3.25,3.00,44%,56%,6,19,"['Meslier', 'Kristensen', 'Koch', 'Cooper', 'Struijk', 'Adams', 'Roca', 'Harrison', 'Aaronson', 'Sinisterra', 'Rodrigo']","['Martinez', 'Young', 'Konsa', 'Mings', 'Augustinsson', 'Ramsey', 'Douglas Luiz', 'McGinn', 'Bailey', 'Watkins', 'Coutinho']",4 - 2 - 3 - 1,4 - 3 - 3
76,Leicester,Nottingham,1,4,0,7.4,6.1,1.70,4.00,4.50,52%,48%,17,10,"['Ward', 'Castagne', 'Evans', 'Faes', 'Justin', 'Ndidi', 'Maddison', 'Tielemans', 'Dewsbury-Hall', 'Barnes', 'Vardy']","['Henderson', 'Williams', 'Cook', 'McKenna', 'Lodi', 'Kouyate', ""O'Brien"", 'Johnson', 'Gibbs-White', 'Lingard', 'Awoniyi']",4 - 1 - 4 - 1,4 - 2 - 3 - 1
77,Newcastle,Brentford,1,5,1,7.2,6.1,1.65,4.00,5.25,54%,46%,16,6,"['Pope', 'Trippier', 'Schar', 'Botman', 'Burn', 'Longstaff', 'Guimaraes', 'Willock', 'Almiron', 'Wilson', 'Murphy']","['Raya', 'Ajer', 'Mee', 'Pinnock', 'Hickey', 'Jensen', 'Baptiste', 'Dasilva', 'Henry', 'Mbeumo', 'Toney']",4 - 3 - 3,3 - 5 - 2
78,Manchester City,Southampton,1,4,0,7.8,6.1,1.11,10.00,21.00,66%,34%,21,5,"['Ederson', 'Akanji', 'Dias', 'Ake', 'Cancelo', 'De Bruyne', 'Rodri', 'Silva', 'Mahrez', 'Haaland', 'Foden']","['Bazunu', 'Walker-Peters', 'Bella-Kotchap', 'Salisu', 'Perraud', 'Ward-Prowse', 'Diallo', 'Armstrong', 'Armstrong', 'Aribo', 'Adams']",4 - 3 - 3,4 - 2 - 3 - 1
79,Chelsea,Wolves,1,3,0,7.5,6.3,1.50,4.20,7.00,57%,43%,20,8,"['Arrizabalaga', 'Azpilicueta', 'Chalobah', 'Koulibaly', 'Cucurella', 'Loftus-Cheek', 'Jorginho', 'Gallagher', 'Mount', 'Pulisic', 'Havertz']","['Sa', 'Semedo', 'Kilman', 'Toti', 'Jonny Otto', 'Moutinho', 'Nunes', 'Traore', 'Podence', 'Guedes', 'Costa']",4 - 2 - 3 - 1,4 - 2 - 3 - 1
80,Bournemouth,Leicester,1,2,1,7.1,6.7,,3.50,2.20,44%,56%,10,9,"['Neto', 'Smith', 'Mepham', 'Senesi', 'Fredericks', 'Tavernier', 'Cook', 'Lerma', 'Billing', 'Solanke', 'Christie']","['Ward', 'Castagne', 'Evans', 'Faes', 'Justin', 'Soumare', 'Maddison', 'Tielemans', 'Dewsbury-Hall', 'Barnes', 'Daka']",4 - 4 - 2,4 - 1 - 4 - 1
81,Brighton,Tottenham,2,0,1,6.6,7.1,2.50,3.30,2.80,59%,41%,14,8,"['Sanchez', 'Veltman', 'Dunk', 'Webster', 'March', 'Mac Allister', 'Caicedo', 'Estupinan', 'Gross', 'Trossard', 'Welbeck']","['Lloris', 'Romero', 'Dier', 'Davies', 'Doherty', 'Bentancur', 'Bissouma', 'Hojbjerg', 'Sessegnon', 'Son', 'Kane']",3 - 4 - 2 - 1,3 - 5 - 2
82,West Ham,Fulham,1,3,1,7.1,6.3,1.60,3.80,5.50,50%,50%,17,8,"['Fabianski', 'Kehrer', 'Dawson', 'Zouma', 'Cresswell', 'Soucek', 'Rice', 'Bowen', 'Paqueta', 'Fornals', 'Scamacca']","['Leno', 'De Cordova-Reid', 'Adarabioyo', 'Ream', 'Robinson', 'Reed', 'Palhinha', 'James', 'Pereira', 'Kebano', 'Carlos Vinicius']",4 - 2 - 3 - 1,4 - 2 - 3 - 1
83,Crystal Palace,Leeds,1,2,1,7.2,6.4,2.05,3.50,3.50,55%,45%,13,10,"['Guaita', 'Ward', 'Andersen', 'Guehi', 'Schlupp', 'Olise', 'Doucoure', 'Eze', 'Ayew', 'Edouard', 'Zaha']","['Meslier', 'Kristensen', 'Koch', 'Cooper', 'Struijk', 'Adams', 'Roca', 'Aaronson', 'Rodrigo', 'Harrison', 'Bamford']",4 - 3 - 3,4 - 2 - 3 - 1
84,Arsenal,Liverpool,1,3,2,7.0,6.3,2.50,3.75,2.60,44%,56%,11,8,"['Ramsdale', 'White', 'Saliba', 'Gabriel', 'Tomiyasu', 'Partey', 'Xhaka', 'Saka', 'Odegaard', 'Martinelli', 'Gabriel Jesus']","['Alisson', 'Alexander-Arnold', 'Matip', 'van Dijk', 'Tsimikas', 'Henderson', 'Thiago', 'Salah', 'Diogo Jota', 'Diaz', 'Nunez']",4 - 2 - 3 - 1,4 - 2 - 3 - 1
85,Everton,Manchester Utd,2,1,2,6.4,7.2,3.60,3.50,2.00,39%,61%,11,12,"['Pickford', 'Coleman', 'Coady', 'Tarkowski', 'Mykolenko', 'Iwobi', 'Gueye', 'Onana', 'Gordon', 'Maupay', 'Gray']","['de Gea', 'Dalot', 'Lindelof', 'Martinez', 'Shaw', 'Casemiro', 'Eriksen', 'Antony', 'Fernandes', 'Rashford', 'Martial']",4 - 3 - 3,4 - 2 - 3 - 1
86,Nottingham,Aston Villa,0,1,1,6.9,6.8,3.60,3.60,2.00,40%,60%,6,12,"['Henderson', 'Aurier', 'Cook', 'McKenna', 'Toffolo', 'Yates', 'Freuler', 'Kouyate', 'Johnson', 'Dennis', 'Gibbs-White']","['Martinez', 'Cash', 'Konsa', 'Mings', 'Young', 'McGinn', 'Douglas Luiz', 'Ramsey', 'Buendia', 'Watkins', 'Coutinho']",4 - 3 - 3,4 - 3 - 3
87,Brentford,Brighton,1,2,0,7.2,6.6,3.10,3.40,2.30,28%,72%,7,21,"['Raya', 'Ajer', 'Pinnock', 'Mee', 'Henry', 'Onyeka', 'Janelt', 'Jensen', 'Mbeumo', 'Toney', 'Wissa']","['Sanchez', 'Veltman', 'Webster', 'Dunk', 'Estupinan', 'March', 'Mac Allister', 'Caicedo', 'Trossard', 'Welbeck', 'Gross']",4 - 3 - 3,4 - 4 - 2
88,Leicester,Crystal Palace,0,0,0,7.0,7.0,2.30,3.50,3.00,53%,47%,14,8,"['Ward', 'Castagne', 'Amartey', 'Faes', 'Justin', 'Soumare', 'Maddison', 'Tielemans', 'Dewsbury-Hall', 'Barnes', 'Daka']","['Guaita', 'Ward', 'Andersen', 'Guehi', 'Mitchell', 'Schlupp', 'Doucoure', 'Eze', 'Ayew', 'Edouard', 'Zaha']",4 - 1 - 4 - 1,4 - 3 - 3
89,Wolves,Nottingham,1,1,0,7.0,6.4,1.70,3.75,5.00,58%,42%,9,10,"['Sa', 'Jonny Otto', 'Kilman', 'Toti', 'Ait-Nouri', 'Neves', 'Moutinho', 'Traore', 'Nunes', 'Podence', 'Costa']","['Henderson', 'Williams', 'Cook', 'McKenna', 'Toffolo', 'Yates', 'Freuler', 'Kouyate', 'Johnson', 'Dennis', 'Gibbs-White']",4 - 2 - 3 - 1,4 - 3 - 3
90,Fulham,Bournemouth,0,2,2,6.9,6.9,1.90,3.60,4.00,69%,31%,19,10,"['Leno', 'De Cordova-Reid', 'Diop', 'Ream', 'Robinson', 'Reed', 'Palhinha', 'James', 'Pereira', 'Kebano', 'Mitrovic']","['Neto', 'Fredericks', 'Mepham', 'Senesi', 'Smith', 'Cook', 'Lerma', 'Christie', 'Billing', 'Tavernier', 'Solanke']",4 - 2 - 3 - 1,4 - 2 - 3 - 1
91,Tottenham,Everton,1,2,0,7.2,6.4,1.45,4.50,7.50,62%,38%,21,4,"['Lloris', 'Romero', 'Dier', 'Davies', 'Doherty', 'Hojbjerg', 'Bentancur', 'Perisic', 'Richarlison', 'Son', 'Kane']","['Pickford', 'Coleman', 'Tarkowski', 'Coady', 'Mykolenko', 'McNeil', 'Iwobi', 'Gueye', 'Onana', 'Gray', 'Maupay']",3 - 4 - 2 - 1,5 - 3 - 2
92,Southampton,West Ham,0,1,1,7.1,7.3,,,,,,,,"['Bazunu', 'Walker-Peters', 'Bella-Kotchap', 'Salisu', 'Perraud', 'Aribo', 'Ward-Prowse', 'Maitland-Niles', 'Elyounoussi', 'Adams', 'Armstrong']","['Fabianski', 'Johnson', 'Kehrer', 'Cresswell', 'Coufal', 'Soucek', 'Rice', 'Emerson', 'Bowen', 'Scamacca', 'Paqueta']",4 - 4 - 2,3 - 4 - 3
93,Manchester Utd,Newcastle,0,0,0,6.9,6.8,2.05,3.75,3.50,63%,37%,15,9,"['de Gea', 'Dalot', 'Varane', 'Martinez', 'Shaw', 'Casemiro', 'Fred', 'Antony', 'Fernandes', 'Sancho', 'Ronaldo']","['Pope', 'Trippier', 'Schar', 'Botman', 'Burn', 'Longstaff', 'Guimaraes', 'Joelinton', 'Almiron', 'Wilson', 'Murphy']",4 - 2 - 3 - 1,4 - 3 - 3
94,Leeds,Arsenal,2,0,1,6.7,7.3,5.00,4.00,1.66,47%,53%,16,9,"['Meslier', 'Kristensen', 'Koch', 'Cooper', 'Struijk', 'Adams', 'Roca', 'Aaronson', 'Harrison', 'Sinisterra', 'Rodrigo']","['Ramsdale', 'White', 'Saliba', 'Gabriel', 'Tomiyasu', 'Partey', 'Xhaka', 'Saka', 'Odegaard', 'Martinelli', 'Gabriel Jesus']",4 - 2 - 3 - 1,4 - 2 - 3 - 1
95,Aston Villa,Chelsea,2,0,2,6.5,7.2,3.75,3.50,2.00,41%,59%,18,8,"['Martinez', 'Cash', 'Konsa', 'Mings', 'Young', 'Ramsey', 'Douglas Luiz', 'McGinn', 'Bailey', 'Ings', 'Watkins']","['Arrizabalaga', 'Chalobah', 'Silva', 'Cucurella', 'Sterling', 'Loftus-Cheek', 'Kovacic', 'Chilwell', 'Mount', 'Havertz', 'Aubameyang']",4 - 3 - 3,3 - 4 - 2 - 1
96,Liverpool,Manchester City,1,1,0,7.2,6.7,3.75,4.00,1.85,37%,63%,13,16,"['Alisson', 'Milner', 'Gomez', 'van Dijk', 'Robertson', 'Fabinho', 'Thiago', 'Elliott', 'Firmino', 'Diogo Jota', 'Salah']","['Ederson', 'Akanji', 'Dias', 'Ake', 'Cancelo', 'Rodri', 'Silva', 'Foden', 'De Bruyne', 'Gundogan', 'Haaland']",4 - 2 - 3 - 1,3 - 4 - 2 - 1
97,Brighton,Nottingham,0,0,0,7.1,6.8,1.36,5.00,7.50,70%,30%,19,3,"['Sanchez', 'Veltman', 'Dunk', 'Webster', 'March', 'Mac Allister', 'Caicedo', 'Trossard', 'Gross', 'Lallana', 'Welbeck']","['Henderson', 'Aurier', 'Cook', 'McKenna', 'Williams', 'Yates', 'Freuler', 'Mangala', 'Gibbs-White', 'Johnson', 'Lingard']",3 - 4 - 2 - 1,4 - 3 - 3
98,Crystal Palace,Wolves,1,2,1,7.2,6.5,2.05,3.25,3.75,51%,49%,14,10,"['Guaita', 'Ward', 'Andersen', 'Guehi', 'Mitchell', 'Schlupp', 'Doucoure', 'Eze', 'Olise', 'Edouard', 'Zaha']","['Sa', 'Semedo', 'Collins', 'Kilman', 'Bueno', 'Traore', 'Neves', 'Traore', 'Nunes', 'Podence', 'Costa']",4 - 3 - 3,4 - 2 - 3 - 1
99,Newcastle,Everton,1,1,0,7.0,6.2,1.65,3.80,5.25,50%,50%,16,1,"['Pope', 'Trippier', 'Schar', 'Botman', 'Burn', 'Longstaff', 'Guimaraes', 'Joelinton', 'Almiron', 'Wilson', 'Murphy']","['Pickford', 'Coleman', 'Coady', 'Tarkowski', 'Mykolenko', 'Iwobi', 'Gueye', 'Onana', 'Gordon', 'Calvert-Lewin', 'Gray']",4 - 3 - 3,4 - 3 - 3
100,Liverpool,West Ham,1,1,0,7.4,6.6,1.40,5.00,7.00,54%,46%,22,8,"['Alisson', 'Alexander-Arnold', 'Gomez', 'van Dijk', 'Tsimikas', 'Salah', 'Henderson', 'Thiago', 'Carvalho', 'Firmino', 'Nunez']","['Fabianski', 'Johnson', 'Zouma', 'Kehrer', 'Cresswell', 'Downes', 'Rice', 'Soucek', 'Fornals', 'Bowen', 'Scamacca']",4 - 4 - 2,4 - 4 - 2
101,Brentford,Chelsea,0,0,0,7.0,7.0,4.00,3.75,1.85,34%,66%,8,14,"['Raya', 'Zanka', 'Mee', 'Pinnock', 'Roerslev Rasmussen', 'Onyeka', 'Janelt', 'Jensen', 'Henry', 'Mbeumo', 'Toney']","['Arrizabalaga', 'Azpilicueta', 'Chalobah', 'Koulibaly', 'Loftus-Cheek', 'Gallagher', 'Jorginho', 'Cucurella', 'Havertz', 'Mount', 'Broja']",3 - 5 - 2,3 - 4 - 2 - 1
102,Bournemouth,Southampton,2,0,1,6.6,7.1,2.55,3.20,2.75,53%,47%,15,9,"['Neto', 'Tavernier', 'Smith', 'Senesi', 'Mepham', 'Fredericks', 'Cook', 'Christie', 'Lerma', 'Billing', 'Solanke']","['Bazunu', 'Walker-Peters', 'Caleta-Car', 'Salisu', 'Perraud', 'Elyounoussi', 'Ward-Prowse', 'Maitland-Niles', 'Aribo', 'Adams', 'Armstrong']",5 - 3 - 2,4 - 4 - 2
103,Manchester Utd,Tottenham,1,2,0,7.6,6.6,2.30,3.50,2.90,52%,48%,28,9,"['de Gea', 'Dalot', 'Varane', 'Martinez', 'Shaw', 'Casemiro', 'Fred', 'Antony', 'Fernandes', 'Sancho', 'Rashford']","['Lloris', 'Romero', 'Dier', 'Davies', 'Doherty', 'Bentancur', 'Bissouma', 'Hojbjerg', 'Perisic', 'Kane', 'Son']",4 - 2 - 3 - 1,3 - 5 - 2
104,Fulham,Aston Villa,1,3,0,7.5,6.3,2.90,3.30,2.40,61%,39%,18,12,"['Leno', 'De Cordova-Reid', 'Diop', 'Ream', 'Robinson', 'Reed', 'Palhinha', 'Willian', 'Pereira', 'Kebano', 'Mitrovic']","['Martinez', 'Konsa', 'Bednarek', 'Mings', 'Young', 'Ramsey', 'Douglas Luiz', 'McGinn', 'Bailey', 'Watkins', 'Ings']",4 - 2 - 3 - 1,4 - 3 - 2 - 1
105,Leicester,Leeds,1,2,0,7.0,6.3,2.25,3.50,3.10,47%,53%,5,14,"['Ward', 'Castagne', 'Amartey', 'Faes', 'Justin', 'Soumare', 'Praet', 'Tielemans', 'Dewsbury-Hall', 'Barnes', 'Vardy']","['Meslier', 'Kristensen', 'Koch', 'Llorente', 'Firpo', 'Adams', 'Roca', 'Summerville', 'Aaronson', 'Sinisterra', 'Bamford']",4 - 1 - 4 - 1,4 - 2 - 3 - 1
106,Nottingham,Liverpool,1,1,0,7.3,6.7,7.50,5.75,1.33,25%,75%,10,15,"['Henderson', 'Aurier', 'Cook', 'McKenna', 'Williams', 'Yates', 'Freuler', 'Kouyate', 'Gibbs-White', 'Awoniyi', 'Lingard']","['Alisson', 'Milner', 'Gomez', 'van Dijk', 'Robertson', 'Elliott', 'Fabinho', 'Jones', 'Carvalho', 'Salah', 'Firmino']",4 - 3 - 3,4 - 4 - 2
107,Manchester City,Brighton,1,3,1,7.1,6.4,1.22,6.50,13.00,48%,52%,10,8,"['Ederson', 'Akanji', 'Dias', 'Laporte', 'Cancelo', 'De Bruyne', 'Rodri', 'Silva', 'Mahrez', 'Haaland', 'Grealish']","['Sanchez', 'Veltman', 'Dunk', 'Webster', 'March', 'Mac Allister', 'Caicedo', 'Trossard', 'Gross', 'Welbeck', 'Lallana']",4 - 3 - 3,3 - 4 - 1 - 2
108,Everton,Crystal Palace,1,3,0,7.2,6.2,2.45,3.20,3.00,46%,54%,9,9,"['Pickford', 'Coleman', 'Coady', 'Tarkowski', 'Mykolenko', 'Gueye', 'Onana', 'Gordon', 'Iwobi', 'Gray', 'Calvert-Lewin']","['Guaita', 'Ward', 'Andersen', 'Guehi', 'Mitchell', 'Milivojevic', 'Olise', 'Ayew', 'Eze', 'Zaha', 'Edouard']",4 - 2 - 3 - 1,4 - 1 - 4 - 1
109,Chelsea,Manchester Utd,0,1,1,6.9,7.0,2.10,3.60,3.30,48%,52%,6,13,"['Arrizabalaga', 'Chalobah', 'Silva', 'Cucurella', 'Azpilicueta', 'Jorginho', 'Loftus-Cheek', 'Chilwell', 'Mount', 'Sterling', 'Aubameyang']","['de Gea', 'Dalot', 'Varane', 'Martinez', 'Shaw', 'Casemiro', 'Eriksen', 'Antony', 'Fernandes', 'Sancho', 'Rashford']",3 - 4 - 2 - 1,4 - 2 - 3 - 1
110,Wolves,Leicester,2,0,4,6.3,7.3,2.30,3.40,3.10,61%,39%,21,5,"['Sa', 'Jonny Otto', 'Collins', 'Kilman', 'Bueno', 'Moutinho', 'Neves', 'Traore', 'Nunes', 'Podence', 'Costa']","['Ward', 'Castagne', 'Amartey', 'Faes', 'Justin', 'Soumare', 'Maddison', 'Tielemans', 'Dewsbury-Hall', 'Barnes', 'Daka']",4 - 2 - 3 - 1,4 - 1 - 4 - 1
111,Southampton,Arsenal,0,1,1,6.8,7.0,6.50,4.33,1.45,40%,60%,10,12,"['Bazunu', 'Lyanco', 'Caleta-Car', 'Salisu', 'Perraud', 'Diallo', 'Ward-Prowse', 'Elyounoussi', 'Aribo', 'Armstrong', 'Armstrong']","['Ramsdale', 'White', 'Saliba', 'Gabriel', 'Tomiyasu', 'Partey', 'Xhaka', 'Saka', 'Odegaard', 'Martinelli', 'Gabriel Jesus']",4 - 2 - 3 - 1,4 - 2 - 3 - 1
112,Leeds,Fulham,2,2,3,6.4,7.2,2.05,3.60,3.50,57%,43%,14,11,"['Meslier', 'Ayling', 'Koch', 'Cooper', 'Struijk', 'Greenwood', 'Roca', 'Harrison', 'Aaronson', 'Sinisterra', 'Rodrigo']","['Leno', 'De Cordova-Reid', 'Adarabioyo', 'Ream', 'Robinson', 'Reed', 'Palhinha', 'Wilson', 'Pereira', 'Willian', 'Mitrovic']",4 - 2 - 3 - 1,4 - 2 - 3 - 1
113,Aston Villa,Brentford,1,4,0,7.6,6.3,,,,,,,,"['Martinez', 'Cash', 'Konsa', 'Mings', 'Young', 'Dendoncker', 'Douglas Luiz', 'Watkins', 'Buendia', 'Bailey', 'Ings']","['Raya', 'Ajer', 'Zanka', 'Pinnock', 'Roerslev Rasmussen', 'Onyeka', 'Janelt', 'Jensen', 'Henry', 'Mbeumo', 'Toney']",4 - 2 - 3 - 1,3 - 5 - 2
114,Tottenham,Newcastle,2,1,2,6.7,7.2,2.20,3.40,3.20,52%,48%,17,13,"['Lloris', 'Sanchez', 'Dier', 'Lenglet', 'Emerson Royal', 'Skipp', 'Bissouma', 'Bentancur', 'Sessegnon', 'Kane', 'Son']","['Pope', 'Trippier', 'Schar', 'Botman', 'Burn', 'Longstaff', 'Guimaraes', 'Willock', 'Almiron', 'Wilson', 'Joelinton']",3 - 5 - 2,4 - 3 - 3
115,West Ham,Bournemouth,1,2,0,7.4,6.4,,,5.25,54%,46%,20,5,"['Fabianski', 'Johnson', 'Zouma', 'Kehrer', 'Cresswell', 'Soucek', 'Rice', 'Bowen', 'Downes', 'Benrahma', 'Scamacca']","['Neto', 'Fredericks', 'Mepham', 'Senesi', 'Smith', 'Cook', 'Lerma', 'Christie', 'Billing', 'Tavernier', 'Solanke']",4 - 2 - 3 - 1,4 - 2 - 3 - 1
116,Leicester,Manchester City,2,0,1,6.5,7.2,7.00,5.00,1.40,36%,64%,10,15,"['Ward', 'Amartey', 'Faes', 'Soyuncu', 'Castagne', 'Dewsbury-Hall', 'Tielemans', 'Justin', 'Maddison', 'Vardy', 'Barnes']","['Ederson', 'Stones', 'Akanji', 'Laporte', 'Cancelo', 'De Bruyne', 'Rodri', 'Gundogan', 'Silva', 'Alvarez', 'Grealish']",3 - 4 - 3,4 - 3 - 3
