,Home team name,Away team name,Outcome,Home score,Away score,Home rating,Away rating,Home odds,Draw odds,Away odds,Home xG,Away xG,Home possession,Away possession,Home lineups,Away lineups,Home Formation,Away formation
57,Reims,Lyon,1,2,0,7.4,6.4,1.91,3.80,3.75,1.97,0.61,50%,50%,"['Diouf', 'Foket', 'Okumu', 'Abdelhamid', 'De Smet', 'Munetsi', 'Matusiwa', 'Teuma', 'Ito', 'Daramy', 'Nakamura']","['Lopes', 'Clinton Mata', ""O'Brien"", 'Diomande', 'Kumbedi', 'Tolisso', 'Alvero', 'Caqueret', 'Tagliafico', 'Cherki', 'Balde']",4 - 3 - 3,3 - 5 - 2
58,Toulouse,Metz,1,3,0,7.6,6.3,1.85,3.60,4.20,1.47,0.49,66%,34%,"['Restes', 'Desler', 'Costa', 'Nicolaisen', 'Suazo', 'Casseres', 'Schmidt', 'Spierings', 'Gelabert Pina', 'Donnum', 'Dallinga']","['Oukidja', 'Kouao', 'Herelle', 'Cande', 'Udol', 'Jean Jacques', ""N'Doram"", 'Asoro', 'Atta', 'Sabaly', 'Elisor']",4 - 2 - 3 - 1,4 - 2 - 3 - 1
59,Nice,Brest,0,0,0,7.0,7.0,,,,,0.18,54%,46%,"['Bulka', 'Atal', 'Todibo', 'Dante', 'Bard', 'Sanson', 'Ndayishimiye', 'Thuram', 'Laborde', 'Moffi', 'Boga']","['Bizot', 'Lala', 'Chardonnet', 'Brassier', 'Locko', 'Lees-Melou', 'Magnetti', 'Del Castillo', 'Camara', 'Le Douaron', 'Mounie']",4 - 3 - 3,4 - 2 - 3 - 1
60,Le Havre,Lille,2,0,2,6.3,7.4,4.50,3.60,1.80,0.86,1.10,37%,63%,"['Desmas', 'Salmier', 'Youte Kinkoue', 'Lloris', 'Operi', 'Kuzyaev', 'Toure', 'Ndiaye', 'Casimir', 'Alioui', 'Soumare']","['Chevalier', 'Diakite', 'Yoro', 'Alexsandro', 'Ismaily', 'Andre', 'Gomes', 'Zhegrova', 'Cabella', 'Cavaleiro', 'David']",4 - 3 - 3,4 - 2 - 3 - 1
61,Lorient,Montpellier,2,0,3,6.5,7.7,3.20,3.40,2.25,0.77,2.55,50%,50%,"['Mvogo', 'Talbi', 'Laporte', 'Toure', 'Kalulu', 'Abergel', 'Ponceau', 'Le Goff', 'Faivre', 'Le Bris', 'Kroupi']","['Lecomte', 'Sacko', 'Omeragic', 'Kouyate', 'Esteve', 'Chotard', 'Ferri', 'Al-Tamari', 'Savanier', 'Khazri', 'Adams']",3 - 4 - 2 - 1,4 - 2 - 3 - 1
62,Rennes,Nantes,1,3,1,7.1,6.1,1.65,4.00,5.25,2.54,0.96,59%,41%,"['Mandanda', 'Assignon', 'Omari', 'Theate', 'Truffert', 'Bourigeaud', 'Matic', 'Blas', 'Rieder', 'Gouiri', 'Yildirim']","['Lafont', 'Duverne', 'Comert', 'Castelletto', 'Merlin', 'Augusto', 'Chirivella', 'Mollet', 'Moutoussamy', 'Simon', 'Mostafa Mohamed']",4 - 2 - 3 - 1,4 - 2 - 3 - 1
63,Strasbourg,Nantes,2,1,2,6.5,7.2,2.25,3.25,3.25,0.62,2.50,44%,56%,"['Sels', 'Guilbert', 'Nyamsi', 'Perrin', 'Delaine', 'Senaya', 'Doukoure', 'Mwanga', 'Angelo', 'Gameiro', 'Mothiba']","['Lafont', 'Duverne', 'Comert', 'Castelletto', 'Merlin', 'Chirivella', 'Augusto', 'Mollet', 'Simon', 'Coco', 'Abline']",4 - 3 - 3,4 - 2 - 3 - 1
64,Metz,Nice,2,0,1,6.7,7.2,6.00,4.00,1.57,0.26,1.08,32%,68%,"['Oukidja', 'Kouao', 'Traore', 'Cande', 'Udol', 'Nduquidi', 'Jean Jacques', 'Jallow', 'Camara', 'Diallo', 'Estupinan']","['Bulka', 'Lotomba', 'Todibo', 'Dante', 'Bard', 'Boudaoui', 'Ndayishimiye', 'Thuram', 'Laborde', 'Moffi', 'Boga']",4 - 2 - 3 - 1,4 - 3 - 3
65,Reims,Monaco,2,1,3,6.5,7.5,2.63,3.75,2.45,2.03,1.10,54%,46%,"['Diouf', 'Diakite', 'Okumu', 'Abdelhamid', 'De Smet', 'Munetsi', 'Matusiwa', 'Teuma', 'Ito', 'Daramy', 'Nakamura']","['Kohn', 'Singo', 'Maripan', 'Magassa', 'Diatta', 'Fofana', 'Zakaria', 'Jakobs', 'Golovin', 'Ben Yedder', 'Balogun']",4 - 3 - 3,3 - 4 - 1 - 2
66,Marseille,Le Havre,1,3,0,7.4,5.9,1.45,4.50,6.50,3.06,0.16,64%,36%,"['Lopez', 'Clauss', 'Balerdi', 'Mbemba', 'Murillo', 'Ounahi', 'Rongier', 'Harit', 'Ndiaye', 'Aubameyang', 'Sarr']","['Desmas', 'El Hajjam', 'Sangante', 'Lloris', 'Operi', 'Toure', 'Kechta', 'Nego', 'Ndiaye', 'Casimir', 'Bayo']",4 - 3 - 3,4 - 2 - 3 - 1
67,Lyon,Lorient,0,3,3,6.7,6.9,1.73,3.80,4.50,1.34,1.14,49%,51%,"['Lopes', 'Clinton Mata', 'Lovren', ""O'Brien"", 'Tagliafico', 'Alvero', 'Nuamah', 'Caqueret', 'Diawara', 'Jeffinho', 'Lacazette']","['Mvogo', 'Talbi', 'Laporte', 'Toure', 'Le Bris', 'Abergel', 'Ponceau', 'Yongwa', 'Faivre', 'Tosin', 'Kroupi']",4 - 1 - 4 - 1,3 - 4 - 2 - 1
68,Brest,Toulouse,0,1,1,6.9,6.8,1.70,3.75,5.00,1.72,1.02,55%,45%,"['Bizot', 'Lala', 'Chardonnet', 'Brassier', 'Locko', 'Lees-Melou', 'Martin', 'Del Castillo', 'Camara', 'Le Douaron', 'Mounie']","['Restes', 'Keben', 'Costa', 'Nicolaisen', 'Diarra', 'Donnum', 'Casseres', 'Spierings', 'Genreau', 'Magri', 'Begraoui']",4 - 2 - 3 - 1,4 - 4 - 2
69,Lens,Lille,0,1,1,6.8,7.0,2.40,3.40,2.88,2.24,1.55,44%,56%,"['Samba', 'Khusanov', 'Danso', 'Medina', 'Aguilar', 'Abdul Samed', 'Diouf', 'Frankowski', 'Sotoca', 'Fulgini', 'Said']","['Chevalier', 'Diakite', 'Yoro', 'Alexsandro', 'Ismaily', 'Andre', 'Gomes', 'Zhegrova', 'Cabella', 'Cavaleiro', 'David']",3 - 4 - 2 - 1,4 - 2 - 3 - 1
70,Rennes,PSG,2,1,3,6.7,7.5,4.00,3.80,1.85,1.14,3.42,42%,58%,"['Mandanda', 'Assignon', 'Omari', 'Theate', 'Belocian', 'Bourigeaud', 'Matic', 'Blas', 'Rieder', 'Gouiri', 'Kalimuendo']","['Donnarumma', 'Hakimi', 'Skriniar', 'Marquinhos', 'Hernandez', 'Zaire-Emery', 'Ugarte', 'Vitinha', 'Dembele', 'Ramos', 'Mbappe']",4 - 2 - 3 - 1,4 - 3 - 3
71,Le Havre,Lens,0,0,0,6.9,7.2,4.33,3.50,1.85,1.50,1.55,39%,61%,"['Desmas', 'Salmier', 'Sangante', 'Lloris', 'Casimir', 'Kuzyaev', 'Toure', 'Operi', 'Sabbi', 'Alioui', 'Bayo']","['Samba', 'Gradit', 'Danso', 'Haidara', 'Aguilar', 'Mendy', 'Diouf', 'Frankowski', 'Sotoca', 'Thomasson', 'Said']",3 - 4 - 2 - 1,3 - 4 - 2 - 1
72,PSG,Strasbourg,1,3,0,7.5,6.2,1.20,7.00,12.00,2.02,0.28,77%,23%,"['Donnarumma', 'Pereira', 'Marquinhos', 'Hernandez', 'Soler', 'Ruiz', 'Vitinha', 'Lee', 'Mbappe', 'Barcola', 'Ramos']","['Sels', 'Senaya', 'Nyamsi', 'Perrin', 'Delaine', 'Mwanga', 'Doukoure', 'Deminguet', 'Diarra', 'Mothiba', 'Bakwa']",3 - 3 - 3 - 1,4 - 3 - 3
73,Nice,Marseille,1,1,0,7.0,6.6,,,3.10,0.71,0.91,50%,50%,"['Bulka', 'Lotomba', 'Todibo', 'Dante', 'Bard', 'Boudaoui', 'Ndayishimiye', 'Sanson', 'Laborde', 'Moffi', 'Boga']","['Lopez', 'Clauss', 'Mbemba', 'Balerdi', 'Lodi', 'Rongier', 'Ounahi', 'Sarr', 'Harit', 'Ndiaye', 'Aubameyang']",4 - 3 - 3,4 - 2 - 3 - 1
74,Lorient,Rennes,1,2,1,7.4,6.5,4.00,3.75,1.80,0.51,1.21,31%,69%,"['Mvogo', 'Mendy', 'Talbi', 'Toure', 'Le Bris', 'Abergel', 'Bakayoko', 'Yongwa', 'Pagis', 'Tosin', 'Kroupi']","['Mandanda', 'Assignon', 'Omari', 'Belocian', 'Truffert', 'Bourigeaud', 'Santamaria', 'Le Fee', 'Blas', 'Kalimuendo', 'Gouiri']",3 - 4 - 2 - 1,4 - 3 - 3
75,Toulouse,Reims,0,1,1,7.1,7.2,2.63,3.40,2.55,0.50,1.23,49%,51%,"['Restes', 'Desler', 'Costa', 'Nicolaisen', 'Suazo', 'Casseres', 'Donnum', 'Schmidt', 'Sierro', 'Gelabert Pina', 'Dallinga']","['Diouf', 'Foket', 'Okumu', 'Agbadou', 'Abdelhamid', 'De Smet', 'Munetsi', 'Atangana Edoa', 'Richardson', 'Ito', 'Daramy']",4 - 1 - 4 - 1,5 - 3 - 2
76,Nantes,Montpellier,1,2,0,7.3,6.4,3.10,3.50,2.25,1.57,0.52,57%,43%,"['Lafont', 'Coco', 'Duverne', 'Comert', 'Merlin', 'Sissoko', 'Moutoussamy', 'Chirivella', 'Mollet', 'Abline', 'Simon']","['Lecomte', 'Sacko', 'Omeragic', 'Kouyate', 'Sylla', 'Chotard', 'Ferri', 'Al-Tamari', 'Savanier', 'Khazri', 'Adams']",4 - 3 - 3,4 - 2 - 3 - 1
77,Lille,Brest,1,1,0,7.4,6.7,1.85,3.40,4.50,1.89,0.54,44%,56%,"['Chevalier', 'Diakite', 'Yoro', 'Alexsandro', 'Ismaily', 'Andre', 'Bentaleb', 'Zhegrova', 'Yazici', 'Cavaleiro', 'David']","['Bizot', 'Lala', 'Chardonnet', 'Dari', 'Locko', 'Magnetti', 'Martin', 'Del Castillo', 'Lees-Melou', 'Le Douaron', 'Satriano']",4 - 2 - 3 - 1,4 - 2 - 3 - 1
78,Monaco,Metz,1,2,1,7.5,6.7,1.33,5.50,9.00,1.62,0.97,76%,24%,"['Kohn', 'Diatta', 'Singo', 'Matsima', 'Jakobs', 'Minamino', 'Camara', 'Fofana', 'Golovin', 'Balogun', 'Ben Yedder']","['Oukidja', 'Colin', 'Traore', 'Cande', 'Udol', 'Jean Jacques', 'Nduquidi', 'Jallow', 'Camara', 'Sabaly', 'Estupinan']",4 - 4 - 2,4 - 2 - 3 - 1
79,Lyon,Clermont,2,1,2,6.8,7.4,1.91,3.50,4.00,1.30,0.87,63%,37%,"['Lopes', 'Clinton Mata', ""O'Brien"", 'Lovren', 'Henrique', 'Caqueret', 'Akouokou', 'Maitland-Niles', 'Cherki', 'Lacazette', 'Jeffinho']","['Diaw', 'Ogier', 'Pelmard', 'Caufriez', 'Konate', 'Gonalons', 'Gastien', 'Magnin', 'Allevinah', 'Muhammed Cham', 'Nicholson']",4 - 3 - 3,3 - 5 - 2
80,Clermont,Nice,2,0,1,6.6,7.1,3.60,3.20,2.15,45%,55%,8,12,"['Diaw', 'Pelmard', 'Seidu', 'Caufriez', 'Konate', 'Magnin', 'Gonalons', 'Gastien', 'Allevinah', 'Muhammed Cham', 'Nicholson']","['Bulka', 'Rosario', 'Todibo', 'Dante', 'Bard', 'Boudaoui', 'Ndayishimiye', 'Sanson', 'Laborde', 'Guessand', 'Boga']",3 - 5 - 2,4 - 3 - 3
81,Reims,Lorient,1,1,0,7.2,6.6,1.73,4.00,4.50,0.66,0.42,57%,43%,"['Diouf', 'Agbadou', 'Okumu', 'Abdelhamid', 'Foket', 'Teuma', 'Richardson', 'De Smet', 'Munetsi', 'Ito', 'Daramy']","['Mvogo', 'Mendy', 'Talbi', 'Toure', 'Le Bris', 'Abergel', 'Bakayoko', 'Yongwa', 'Faivre', 'Tosin', 'Kroupi']",3 - 4 - 1 - 2,3 - 4 - 2 - 1
82,Lens,Nantes,1,4,0,7.3,6.1,1.57,4.20,5.50,1.81,1.02,54%,46%,"['Samba', 'Gradit', 'Danso', 'Medina', 'Aguilar', 'Diouf', 'Abdul Samed', 'Machado', 'Sotoca', 'Thomasson', 'Wahi']","['Lafont', 'Castelletto', 'Comert', 'Duverne', 'Coco', 'Chirivella', 'Moutoussamy', 'Merlin', 'Mollet', 'Abline', 'Simon']",3 - 4 - 2 - 1,3 - 4 - 3
83,Brest,PSG,2,2,3,6.8,7.5,5.50,4.20,1.57,1.46,1.86,44%,56%,"['Bizot', 'Lala', 'Chardonnet', 'Brassier', 'Locko', 'Camara', 'Lees-Melou', 'Magnetti', 'Del Castillo', 'Mounie', 'Le Douaron']","['Donnarumma', 'Hakimi', 'Pereira', 'Skriniar', 'Hernandez', 'Ruiz', 'Zaire-Emery', 'Lee', 'Barcola', 'Ramos', 'Mbappe']",4 - 3 - 3,4 - 3 - 3
84,Montpellier,Toulouse,1,3,0,7.5,6.6,1.83,3.80,4.20,2.88,1.03,39%,61%,"['Lecomte', 'Sacko', 'Kouyate', 'Esteve', 'Sylla', 'Chotard', 'Ferri', 'Al-Tamari', 'Savanier', 'Fayad', 'Adams']","['Restes', 'Desler', 'Costa', 'Nicolaisen', 'Suazo', 'Schmidt', 'Spierings', 'Casseres', 'Begraoui', 'Magri', 'Gelabert Pina']",4 - 2 - 3 - 1,4 - 3 - 3
85,Metz,Le Havre,0,0,0,7.0,7.0,2.80,3.10,2.70,0.54,0.59,41%,59%,"['Oukidja', 'Colin', 'Traore', 'Herelle', 'Udol', 'Nduquidi', 'Camara', 'Van Den Kerkhof', 'Asoro', 'Sabaly', 'Tetteh']","['Desmas', 'Salmier', 'Sangante', 'Lloris', 'Nego', 'Kuzyaev', 'Toure', 'Casimir', 'Sabbi', 'Alioui', 'Bayo']",4 - 2 - 3 - 1,3 - 4 - 2 - 1
86,Lille,Monaco,1,2,0,7.5,6.5,2.38,3.60,2.75,0.63,0.70,41%,59%,"['Chevalier', 'Diakite', 'Alexsandro', 'Yoro', 'Ismaily', 'Gomes', 'Bentaleb', 'Zhegrova', 'Andre', 'Cavaleiro', 'Yazici']","['Kohn', 'Diatta', 'Singo', 'Matsima', 'Jakobs', 'Minamino', 'Zakaria', 'Fofana', 'Golovin', 'Ben Yedder', 'Balogun']",4 - 2 - 3 - 1,4 - 4 - 2
87,Rennes,Strasbourg,0,1,1,7.0,6.8,1.45,4.50,7.00,1.06,0.90,61%,39%,"['Mandanda', 'Assignon', 'Omari', 'Belocian', 'Truffert', 'Bourigeaud', 'Matic', 'Doue', 'Blas', 'Kalimuendo', 'Gouiri']","['Sels', 'Senaya', 'Nyamsi', 'Perrin', 'Delaine', 'Mwanga', 'Doukoure', 'Angelo', 'Dion', 'Bakwa', 'Emegha']",4 - 3 - 3,4 - 2 - 3 - 1
88,PSG,Montpellier,1,3,0,7.7,6.5,1.25,6.00,10.00,1.39,0.42,71%,29%,"['Donnarumma', 'Hakimi', 'Marquinhos', 'Skriniar', 'Mukiele', 'Dembele', 'Zaire-Emery', 'Ugarte', 'Lee', 'Kolo Muani', 'Mbappe']","['Lecomte', 'Sacko', 'Kouyate', 'Esteve', 'Sylla', 'Chotard', 'Ferri', 'Al-Tamari', 'Savanier', 'Fayad', 'Adams']",4 - 4 - 2,4 - 2 - 3 - 1
89,Lorient,Lens,0,0,0,7.2,7.0,4.50,3.60,1.83,0.44,0.68,43%,57%,"['Mvogo', 'Mendy', 'Talbi', 'Toure', 'Ponceau', 'Abergel', 'Bakayoko', 'Yongwa', 'Faivre', 'Mvuka Mugisha', 'Doucoure']","['Samba', 'Gradit', 'Danso', 'Medina', 'Frankowski', 'Guilavogui', 'Diouf', 'Haidara', 'Sotoca', 'Fulgini', 'Mendy']",3 - 4 - 2 - 1,3 - 4 - 2 - 1
90,Marseille,Lille,0,0,0,6.9,7.0,1.91,3.60,4.00,0.68,0.28,46%,54%,"['Lopez', 'Clauss', 'Gigot', 'Mbemba', 'Lodi', 'Veretout', 'Rongier', 'Kondogbia', 'Sarr', 'Aubameyang', 'Harit']","['Chevalier', 'Santos', 'Yoro', 'Alexsandro', 'Ismaily', 'Andre', 'Bentaleb', 'Zhegrova', 'Gomes', 'Cavaleiro', 'Yazici']",4 - 3 - 3,4 - 2 - 3 - 1
91,Lyon,Metz,0,1,1,7.1,7.0,1.65,3.80,5.75,2.10,0.66,67%,33%,"['Lopes', 'Clinton Mata', ""O'Brien"", 'Diomande', 'Kumbedi', 'Alvero', 'Caqueret', 'Tagliafico', 'Diawara', 'Balde', 'Lacazette']","['Oukidja', 'Colin', 'Traore', 'Herelle', 'Udol', 'Jean Jacques', 'Camara', 'Van Den Kerkhof', 'Asoro', 'Jallow', 'Elisor']",3 - 4 - 1 - 2,4 - 2 - 3 - 1
92,Toulouse,Le Havre,2,1,2,6.9,7.1,1.95,3.40,4.00,1.80,0.98,52%,48%,"['Restes', 'Desler', 'Costa', 'Nicolaisen', 'Suazo', 'Schmidt', 'Spierings', 'Casseres', 'Donnum', 'Magri', 'Dallinga']","['Desmas', 'Salmier', 'Youte Kinkoue', 'Lloris', 'Nego', 'Kuzyaev', 'Toure', 'Casimir', 'Grandsir', 'Alioui', 'Bayo']",4 - 3 - 3,3 - 4 - 2 - 1
93,Strasbourg,Clermont,0,0,0,7.2,7.3,2.30,3.20,3.30,0.72,0.80,39%,61%,"['Sels', 'Senaya', 'Nyamsi', 'Perrin', 'Guilbert', 'Doukoure', 'Mwanga', 'Angelo', 'Dion', 'Bakwa', 'Emegha']","['Diaw', 'Pelmard', 'Ogier', 'Neto Borges', 'Konate', 'Rashani', 'Gonalons', 'Gastien', 'Allevinah', 'Muhammed Cham', 'Nicholson']",4 - 2 - 3 - 1,3 - 5 - 2
94,Nantes,Reims,2,0,1,6.7,7.2,,,2.55,1.37,1.14,50%,50%,"['Lafont', 'Castelletto', 'Comert', 'Pallois', 'Coco', 'Chirivella', 'Moutoussamy', 'Merlin', 'Adson', 'Simon', 'Mostafa Mohamed']","['Diouf', 'Agbadou', 'Okumu', 'Abdelhamid', 'Foket', 'Matusiwa', 'Richardson', 'Wilson-Esbrand', 'Teuma', 'Ito', 'Salama']",3 - 4 - 2 - 1,3 - 4 - 1 - 2
95,Monaco,Brest,1,2,0,7.3,6.3,1.75,3.80,4.75,0.77,0.81,46%,54%,"['Kohn', 'Singo', 'Maripan', 'Magassa', 'Diatta', 'Fofana', 'Zakaria', 'Jakobs', 'Akliouche', 'Golovin', 'Balogun']","['Bizot', 'Lala', 'Chardonnet', 'Brassier', 'Locko', 'Camara', 'Lees-Melou', 'Magnetti', 'Del Castillo', 'Mounie', 'Le Douaron']",3 - 4 - 2 - 1,4 - 3 - 3
96,Nice,Rennes,1,2,0,7.2,6.3,2.10,3.20,3.60,1.61,0.80,46%,54%,"['Bulka', 'Rosario', 'Todibo', 'Dante', 'Bard', 'Boudaoui', 'Ndayishimiye', 'Thuram', 'Laborde', 'Moffi', 'Boga']","['Mandanda', 'Assignon', 'Omari', 'Belocian', 'Truffert', 'Le Fee', 'Matic', 'Bourigeaud', 'Blas', 'Gouiri', 'Terrier']",4 - 3 - 3,4 - 2 - 3 - 1
97,Montpellier,Nice,0,0,0,7.1,7.0,,,,0.59,0.69,41%,59%,"['Lecomte', 'Sacko', 'Omeragic', 'Esteve', 'Sainte-Luce', 'Chotard', 'Ferri', 'Al-Tamari', 'Savanier', 'Fayad', 'Adams']","['Bulka', 'Rosario', 'Todibo', 'Dante', 'Bard', 'Boudaoui', 'Thuram', 'Sanson', 'Bouanani', 'Moffi', 'Boga']",4 - 2 - 3 - 1,4 - 3 - 3
98,Reims,PSG,2,0,3,6.4,7.7,4.75,4.20,1.65,1.22,1.73,38%,62%,"['Diouf', 'Agbadou', 'Okumu', 'Abdelhamid', 'Foket', 'Munetsi', 'Richardson', 'De Smet', 'Matusiwa', 'Ito', 'Daramy']","['Donnarumma', 'Mukiele', 'Marquinhos', 'Skriniar', 'Dembele', 'Zaire-Emery', 'Ruiz', 'Soler', 'Lee', 'Ramos', 'Mbappe']",3 - 4 - 1 - 2,3 - 4 - 3
99,Le Havre,Monaco,0,0,0,7.0,7.3,4.50,4.00,1.73,1.63,0.62,37%,63%,"['Desmas', 'Sangante', 'Youte Kinkoue', 'Lloris', 'Nego', 'Kuzyaev', 'Toure', 'Casimir', 'Joujou', 'Alioui', 'Bayo']","['Kohn', 'Singo', 'Maripan', 'Magassa', 'Diatta', 'Fofana', 'Zakaria', 'Jakobs', 'Akliouche', 'Golovin', 'Ben Yedder']",3 - 4 - 2 - 1,3 - 4 - 2 - 1
100,Metz,Nantes,1,3,1,7.3,6.4,3.30,3.20,2.30,1.16,1.20,33%,67%,"['Oukidja', 'Colin', 'Traore', 'Herelle', 'Udol', 'Camara', 'Jean Jacques', 'Van Den Kerkhof', 'Jallow', 'Diallo', 'Elisor']","['Lafont', 'Duverne', 'Castelletto', 'Pallois', 'Coco', 'Chirivella', 'Moutoussamy', 'Merlin', 'Mollet', 'Simon', 'Mostafa Mohamed']",4 - 2 - 3 - 1,3 - 4 - 2 - 1
101,Lille,Toulouse,0,1,1,7.0,7.0,1.55,4.33,5.75,2.62,0.14,60%,40%,"['Chevalier', 'Santos', 'Yoro', 'Alexsandro', 'Ismaily', 'Bentaleb', 'Andre', 'Zhegrova', 'Gomes', 'Cavaleiro', 'David']","['Restes', 'Desler', 'Costa', 'Nicolaisen', 'Diarra', 'Sierro', 'Spierings', 'Casseres', 'Donnum', 'Dallinga', 'Gelabert Pina']",4 - 2 - 3 - 1,4 - 3 - 3
102,Clermont,Lorient,1,1,0,7.5,6.7,2.20,3.30,3.40,1.25,0.21,56%,44%,"['Diaw', 'Pelmard', 'Seidu', 'Caufriez', 'Konate', 'Magnin', 'Keita', 'Allevinah', 'Neto Borges', 'Muhammed Cham', 'Nicholson']","['Mvogo', 'Mendy', 'Talbi', 'Toure', 'Mvuka Mugisha', 'Abergel', 'Makengo', 'Yongwa', 'Ponceau', 'Faivre', 'Kroupi']",3 - 5 - 2,3 - 4 - 2 - 1
103,Rennes,Lyon,2,0,1,6.8,7.1,1.91,4.00,3.80,0.80,1.54,42%,58%,"['Mandanda', 'Doue', 'Wooh', 'Theate', 'Truffert', 'Blas', 'Bourigeaud', 'Matic', 'Le Fee', 'Salah', 'Terrier']","['Lopes', 'Kumbedi', 'Diomande', ""O'Brien"", 'Tagliafico', 'Alvero', 'Tolisso', 'Caqueret', 'Nuamah', 'Cherki', 'Balde']",4 - 4 - 2,4 - 3 - 3
104,Lens,Marseille,1,1,0,7.1,6.8,2.30,3.40,3.10,1.60,1.25,47%,53%,"['Samba', 'Gradit', 'Danso', 'Medina', 'Aguilar', 'Abdul Samed', 'El Aynaoui', 'Haidara', 'Sotoca', 'Thomasson', 'Wahi']","['Lopez', 'Clauss', 'Gigot', 'Balerdi', 'Lodi', 'Kondogbia', 'Veretout', 'Sarr', 'Harit', 'Correa', 'Vitinha']",3 - 4 - 2 - 1,4 - 2 - 3 - 1
105,PSG,Monaco,1,5,2,7.6,6.3,1.45,5.00,5.75,2.40,1.36,54%,46%,"['Donnarumma', 'Hakimi', 'Skriniar', 'Hernandez', 'Mukiele', 'Ruiz', 'Ugarte', 'Vitinha', 'Dembele', 'Ramos', 'Mbappe']","['Kohn', 'Singo', 'Maripan', 'Magassa', 'Vanderson', 'Camara', 'Zakaria', 'Jakobs', 'Minamino', 'Golovin', 'Balogun']",4 - 3 - 3,3 - 4 - 2 - 1
106,Clermont,Lens,2,0,3,6.3,7.1,,,,0.34,0.55,48%,52%,"['Diaw', 'Pelmard', 'Seidu', 'Caufriez', 'Konate', 'Magnin', 'Keita', 'Neto Borges', 'Muhammed Cham', 'Rashani', 'Kyei']","['Samba', 'Gradit', 'Khusanov', 'Medina', 'Aguilar', 'El Aynaoui', 'Abdul Samed', 'Frankowski', 'Thomasson', 'Fulgini', 'Wahi']",3 - 4 - 2 - 1,3 - 4 - 2 - 1
107,Strasbourg,Marseille,0,1,1,7.2,7.1,4.00,3.60,1.91,1.17,1.73,40%,60%,"['Sels', 'Guilbert', 'Nyamsi', 'Perrin', 'Delaine', 'Angelo', 'Doukoure', 'Mwanga', 'Diarra', 'Gameiro', 'Emegha']","['Lopez', 'Clauss', 'Mbemba', 'Balerdi', 'Lodi', 'Kondogbia', 'Veretout', 'Ndiaye', 'Harit', 'Correa', 'Vitinha']",4 - 4 - 1 - 1,4 - 2 - 3 - 1
108,Nice,Toulouse,1,1,0,7.4,6.5,1.50,4.20,6.50,0.86,1.22,53%,47%,"['Bulka', 'Lotomba', 'Rosario', 'Dante', 'Bard', 'Sanson', 'Thuram', 'Diop', 'Laborde', 'Moffi', 'Boga']","['Restes', 'Desler', 'Costa', 'Nicolaisen', 'Suazo', 'Spierings', 'Casseres', 'Kamanzi', 'Sierro', 'Donnum', 'Magri']",4 - 3 - 3,4 - 2 - 3 - 1
109,Nantes,Le Havre,0,0,0,7.0,6.9,1.95,3.25,4.33,1.54,0.22,61%,39%,"['Lafont', 'Pierre-Gabriel', 'Comert', 'Castelletto', 'Duverne', 'Chirivella', 'Augusto', 'Ganago', 'Sissoko', 'Simon', 'Mostafa Mohamed']","['Desmas', 'Sangante', 'Youte Kinkoue', 'Lloris', 'Operi', 'Nego', 'Kuzyaev', 'Toure', 'Joujou', 'Alioui', 'Logbo']",4 - 2 - 3 - 1,4 - 4 - 1 - 1
110,Montpellier,Brest,2,1,3,6.5,7.2,2.25,3.40,3.20,1.61,1.24,53%,47%,"['Lecomte', 'Sacko', 'Kouyate', 'Esteve', 'Sainte-Luce', 'Ferri', 'Chotard', 'Al-Tamari', 'Savanier', 'Fayad', 'Adams']","['Bizot', 'Lala', 'Chardonnet', 'Le Cardinal', 'Locko', 'Camara', 'Lees-Melou', 'Magnetti', 'Del Castillo', 'Satriano', 'Le Douaron']",4 - 2 - 3 - 1,4 - 3 - 3
111,Lorient,Metz,2,2,3,6.6,7.2,2.05,3.40,3.80,0.91,1.01,68%,32%,"['Mvogo', 'Mendy', 'Laporte', 'Talbi', 'Yongwa', 'Faivre', 'Abergel', 'Bakayoko', 'Makengo', 'Doucoure', 'Kroupi']","['Oukidja', 'Kouao', 'Traore', 'Cande', 'Udol', 'Jean Jacques', 'Camara', 'Van Den Kerkhof', 'Jallow', 'Sabaly', 'Elisor']",4 - 4 - 2,4 - 2 - 3 - 1
112,Rennes,Reims,1,3,1,7.4,6.4,2.10,3.60,3.30,0.96,0.22,38%,62%,"['Mandanda', 'Wooh', 'Belocian', 'Theate', 'Bourigeaud', 'Le Fee', 'Matic', 'Truffert', 'Gouiri', 'Kalimuendo', 'Terrier']","['Diouf', 'Foket', 'Agbadou', 'Abdelhamid', 'De Smet', 'Munetsi', 'Matusiwa', 'Teuma', 'Ito', 'Diakite', 'Daramy']",3 - 4 - 3,4 - 3 - 3
113,Lyon,Lille,2,0,2,6.5,7.4,2.90,3.50,2.38,2.28,1.58,48%,52%,"['Lopes', 'Kumbedi', 'Diomande', ""O'Brien"", 'Henrique', 'Alvero', 'Caqueret', 'Diawara', 'Kadewere', 'Lacazette', 'Nuamah']","['Chevalier', 'Santos', 'Yoro', 'Alexsandro', 'Gudmundsson', 'Bentaleb', 'Gomes', 'Zhegrova', 'Yazici', 'Cavaleiro', 'David']",4 - 3 - 3,4 - 2 - 3 - 1
