,Home team name,Away team name,Outcome,Home score,Away score,Home rating,Away rating,Home odds,Draw odds,Away odds,Home xG,Away xG,Home possession,Away possession,Home lineups,Away lineups,Home Formation,Away formation
56,Freiburg,Dortmund,0,2,2,6.8,6.9,5.50,4.00,1.60,34%,66%,6,8,"['Schwolow', 'Kubler', 'Koch', 'Heintz', 'Schmid', 'Abrashi', 'Hofler', 'Gunter', 'Haberer', 'Waldschmidt', 'Holer']","['Burki', 'Piszczek', 'Akanji', 'Hummels', 'Guerreiro', 'Delaney', 'Witsel', 'Hazard', 'Reus', 'Hakimi', 'Gotze']",3 - 4 - 3,4 - 2 - 3 - 1
57,Bayern Munich,Hoffenheim,2,1,2,6.8,7.2,1.10,9.50,26.00,64%,36%,20,8,"['Neuer', 'Kimmich', 'Sule', 'Boateng', 'Pavard', 'Thiago', 'Tolisso', 'Coman', 'Coutinho', 'Gnabry', 'Lewandowski']","['Baumann', 'Posch', 'Akpoguma', 'Hubner', 'Skov', 'Grillitsch', 'Kaderabek', 'Rudy', 'Geiger', 'Bebou', 'Adamyan']",4 - 2 - 3 - 1,4 - 1 - 4 - 1
58,Bayer Leverkusen,RB Leipzig,0,1,1,7.1,7.0,2.30,3.60,2.87,65%,35%,11,11,"['Hradecky', 'Tah', 'Bender', 'Sinkgraven', 'Weiser', 'Baumgartlinger', 'Aranguiz', 'Bellarabi', 'Havertz', 'Amiri', 'Volland']","['Gulacsi', 'Klostermann', 'Upamecano', 'Orban', 'Halstenberg', 'Laimer', 'Demme', 'Sabitzer', 'Forsberg', 'Cunha', 'Werner']",3 - 4 - 2 - 1,4 - 2 - 2 - 2
59,Schalke,FC Koln,0,1,1,7.0,7.0,1.60,4.33,5.25,55%,45%,15,9,"['Nubel', 'Kenny', 'Stambouli', 'Sane', 'Oczipka', 'Serdar', 'Mascarell', 'Caligiuri', 'Harit', 'Uth', 'Burgstaller']","['Horn', 'Ehizibue', 'Bornauw', 'Czichos', 'Katterbach', 'Skhiri', 'Hector', 'Schindler', 'Schaub', 'Kainz', 'Terodde']",4 - 2 - 2 - 2,4 - 2 - 3 - 1
60,B. Monchengladbach,Augsburg,1,5,1,7.5,6.1,1.53,4.20,6.50,63%,37%,13,13,"['Sommer', 'Lainer', 'Ginter', 'Jantschke', 'Bensebaini', 'Kramer', 'Zakaria', 'Benes', 'Herrmann', 'Plea', 'Thuram']","['Koubek', 'Lichtsteiner', 'Jedvaj', 'Uduokhai', 'Max', 'Moravek', 'Khedira', 'Hahn', 'Gregoritsch', 'Vargas', 'Niederlechner']",4 - 2 - 1 - 3,4 - 2 - 3 - 1
61,Wolfsburg,Union Berlin,1,1,0,7.1,6.8,,3.60,4.00,52%,48%,13,14,"['Pervan', 'Knoche', 'Bruma', 'Tisserand', 'William Furtado', 'Arnold', 'Guilavogui', 'Steffen', 'Mehmedi', 'Weghorst', 'Victor Sa']","['Gikiewicz', 'Friedrich', 'Subotic', 'Schlotterbeck', 'Trimmel', 'Gentner', 'Andrich', 'Lenz', 'Becker', 'Andersson', 'Bulter']",3 - 4 - 3,3 - 4 - 3
62,Eintracht Frankfurt,Werder Bremen,0,2,2,6.9,7.2,1.90,3.80,3.50,62%,38%,25,11,"['Ronnow', 'Toure', 'Hasebe', 'Hinteregger', 'da Costa', 'Sow', 'Rode', 'Kostic', 'Paciencia', 'Kamada', 'Andre Silva']","['Pavlenka', 'Gebre Selassie', 'Veljkovic', 'Gross', 'Friedl', 'Sahin', 'Eggestein', 'Klaassen', 'Sargent', 'Bittencourt', 'Rashica']",3 - 4 - 3,4 - 1 - 2 - 3
63,Eintracht Frankfurt,Bayer Leverkusen,1,3,0,7.4,6.5,2.70,3.80,2.37,34%,66%,12,21,"['Ronnow', 'Toure', 'Hasebe', 'Hinteregger', 'Rode', 'da Costa', 'Sow', 'Fernandes', 'Kostic', 'Paciencia', 'Dost']","['Hradecky', 'Dragovic', 'Bender', 'Wendell', 'Weiser', 'Baumgartlinger', 'Demirbay', 'Volland', 'Havertz', 'Amiri', 'Alario']",3 - 1 - 4 - 2,3 - 4 - 2 - 1
64,Werder Bremen,Hertha Berlin,0,1,1,6.9,7.3,2.25,3.60,3.00,53%,47%,15,11,"['Pavlenka', 'Gebre Selassie', 'Veljkovic', 'Gross', 'Friedl', 'Sahin', 'Eggestein', 'Klaassen', 'Sargent', 'Bittencourt', 'Rashica']","['Jarstein', 'Klunter', 'Boyata', 'Rekik', 'Mittelstadt', 'Grujic', 'Skjelbred', 'Wolf', 'Darida', 'Dilrosun', 'Ibisevic']",4 - 1 - 2 - 3,4 - 2 - 3 - 1
65,Union Berlin,Freiburg,1,2,0,7.4,6.7,2.55,3.30,2.70,39%,61%,18,12,"['Gikiewicz', 'Friedrich', 'Schlotterbeck', 'Parensen', 'Trimmel', 'Gentner', 'Andrich', 'Lenz', 'Ingvartsen', 'Andersson', 'Bulter']","['Schwolow', 'Lienhart', 'Koch', 'Heintz', 'Schmid', 'Abrashi', 'Hofler', 'Gunter', 'Haberer', 'Waldschmidt', 'Holer']",3 - 4 - 3,3 - 4 - 3
66,RB Leipzig,Wolfsburg,0,1,1,7.2,7.2,1.53,4.50,5.50,57%,43%,13,14,"['Gulacsi', 'Klostermann', 'Upamecano', 'Orban', 'Saracchi', 'Laimer', 'Demme', 'Sabitzer', 'Nkunku', 'Poulsen', 'Werner']","['Pervan', 'Mbabu', 'Bruma', 'Tisserand', 'William Furtado', 'Guilavogui', 'Arnold', 'Roussillon', 'Victor Sa', 'Weghorst', 'Brekalo']",4 - 2 - 2 - 2,3 - 4 - 3
67,Dusseldorf,Mainz,1,1,0,7.4,6.4,2.55,3.40,2.62,56%,44%,20,7,"['Steffen', 'Ayhan', 'Hoffmann', 'Adams', 'Zimmer', 'Zimmermann', 'Bodzek', 'Giesselmann', 'Tekpetey', 'Hennings', 'Karaman']","['Zentner', 'Brosinski', 'St. Juste', 'Niakhate', 'Martin', 'Fernandes', 'Kunde', 'Oztunali', 'Boetius', 'Onisiwo', 'Awoniyi']",3 - 4 - 3,4 - 2 - 2 - 2
68,Augsburg,Bayern Munich,0,2,2,6.8,7.2,17.00,8.50,1.14,22%,78%,9,24,"['Koubek', 'Lichtsteiner', 'Jedvaj', 'Uduokhai', 'Max', 'Oxford', 'Richter', 'Moravek', 'Khedira', 'Vargas', 'Niederlechner']","['Neuer', 'Kimmich', 'Sule', 'Pavard', 'Hernandez', 'Thiago', 'Martinez', 'Gnabry', 'Coutinho', 'Coman', 'Lewandowski']",4 - 1 - 4 - 1,4 - 2 - 3 - 1
69,Dortmund,B. Monchengladbach,1,1,0,7.5,6.6,,,,54%,46%,20,13,"['Burki', 'Akanji', 'Weigl', 'Hummels', 'Schulz', 'Hakimi', 'Witsel', 'Delaney', 'Hazard', 'Brandt', 'Reus']","['Sommer', 'Lainer', 'Jantschke', 'Elvedi', 'Wendt', 'Kramer', 'Zakaria', 'Benes', 'Thuram', 'Embolo', 'Plea']",4 - 4 - 2,4 - 2 - 1 - 3
70,FC Koln,Paderborn,1,3,0,7.6,6.5,1.65,4.50,4.33,44%,56%,16,9,"['Horn', 'Ehizibue', 'Bornauw', 'Czichos', 'Katterbach', 'Skhiri', 'Hector', 'Schindler', 'Schaub', 'Kainz', 'Terodde']","['Zingerle', 'Drager', 'Kilian', 'Schonlau', 'Holtmann', 'Gjasula', 'Vasiliadis', 'Proger', 'Cauly', 'Antwi-Adjei', 'Gueye']",4 - 2 - 3 - 1,4 - 2 - 3 - 1
71,Hoffenheim,Schalke,1,2,0,7.2,6.4,,,,42%,58%,9,11,"['Baumann', 'Posch', 'Akpoguma', 'Hubner', 'Skov', 'Vogt', 'Kaderabek', 'Rudy', 'Geiger', 'Kramaric', 'Adamyan']","['Nubel', 'Kenny', 'Stambouli', 'Sane', 'Oczipka', 'Schopf', 'Mascarell', 'Caligiuri', 'Harit', 'Matondo', 'Burgstaller']",4 - 1 - 4 - 1,4 - 2 - 2 - 2
72,Mainz,FC Koln,1,3,1,7.4,6.6,2.55,3.60,2.55,48%,52%,18,16,"['Zentner', 'Brosinski', 'St. Juste', 'Niakhate', 'Martin', 'Oztunali', 'Kunde', 'Baku', 'Szalai', 'Boetius', 'Quaison']","['Horn', 'Ehizibue', 'Bornauw', 'Czichos', 'Katterbach', 'Skhiri', 'Hector', 'Schindler', 'Schaub', 'Kainz', 'Terodde']",4 - 3 - 3,4 - 2 - 3 - 1
73,Schalke,Dortmund,0,0,0,7.1,7.2,3.20,3.60,2.10,43%,57%,12,8,"['Nubel', 'Kenny', 'Stambouli', 'Sane', 'Oczipka', 'Mascarell', 'Caligiuri', 'Harit', 'Serdar', 'Burgstaller', 'Matondo']","['Hitz', 'Piszczek', 'Weigl', 'Hummels', 'Guerreiro', 'Witsel', 'Delaney', 'Sancho', 'Reus', 'Hakimi', 'Gotze']",4 - 1 - 3 - 2,4 - 2 - 3 - 1
74,Paderborn,Dusseldorf,1,2,0,7.3,6.5,2.50,3.75,2.60,49%,51%,14,19,"['Zingerle', 'Drager', 'Kilian', 'Schonlau', 'Collins', 'Gjasula', 'Vasiliadis', 'Proger', 'Sabiri', 'Holtmann', 'Zolinski']","['Steffen', 'Ayhan', 'Hoffmann', 'Adams', 'Zimmer', 'Zimmermann', 'Bodzek', 'Giesselmann', 'Tekpetey', 'Hennings', 'Kownacki']",4 - 2 - 3 - 1,3 - 4 - 3
75,Hertha Berlin,Hoffenheim,2,2,3,6.5,7.3,2.00,3.90,3.30,43%,57%,13,16,"['Jarstein', 'Klunter', 'Boyata', 'Rekik', 'Plattenhardt', 'Grujic', 'Skjelbred', 'Wolf', 'Darida', 'Lukebakio', 'Ibisevic']","['Baumann', 'Akpoguma', 'Vogt', 'Hubner', 'Grillitsch', 'Kaderabek', 'Rudy', 'Rupp', 'Skov', 'Locadia', 'Kramaric']",4 - 2 - 3 - 1,3 - 1 - 4 - 2
76,Freiburg,RB Leipzig,1,2,1,7.2,6.9,4.75,4.20,1.65,39%,61%,14,25,"['Flekken', 'Lienhart', 'Koch', 'Heintz', 'Schmid', 'Tempelmann', 'Hofler', 'Gunter', 'Haberer', 'Waldschmidt', 'Holer']","['Gulacsi', 'Klostermann', 'Upamecano', 'Orban', 'Halstenberg', 'Haidara', 'Demme', 'Sabitzer', 'Forsberg', 'Lookman', 'Werner']",3 - 4 - 3,4 - 2 - 2 - 2
77,Bayern Munich,Union Berlin,1,2,1,7.4,6.5,1.09,12.00,19.00,66%,34%,20,6,"['Neuer', 'Kimmich', 'Pavard', 'Boateng', 'Davies', 'Thiago', 'Muller', 'Coutinho', 'Coman', 'Lewandowski', 'Perisic']","['Gikiewicz', 'Trimmel', 'Friedrich', 'Subotic', 'Lenz', 'Andrich', 'Kroos', 'Ingvartsen', 'Gentner', 'Bulter', 'Andersson']",4 - 1 - 2 - 3,4 - 2 - 3 - 1
78,Bayer Leverkusen,Werder Bremen,0,2,2,7.1,7.0,1.65,4.33,4.50,63%,37%,21,10,"['Hradecky', 'Bender', 'Bender', 'Tah', 'Demirbay', 'Baumgartlinger', 'Bellarabi', 'Amiri', 'Weiser', 'Alario', 'Volland']","['Pavlenka', 'Gebre Selassie', 'Toprak', 'Gross', 'Friedl', 'Eggestein', 'Sahin', 'Klaassen', 'Bittencourt', 'Sargent', 'Rashica']",3 - 2 - 3 - 2,4 - 3 - 3
79,Wolfsburg,Augsburg,0,0,0,7.1,7.2,,,,57%,43%,14,10,"['Pervan', 'Tisserand', 'Bruma', 'Brooks', 'William Furtado', 'Guilavogui', 'Gerhardt', 'Roussillon', 'Klaus', 'Weghorst', 'Brekalo']","['Koubek', 'Lichtsteiner', 'Jedvaj', 'Uduokhai', 'Max', 'Khedira', 'Baier', 'Richter', 'Niederlechner', 'Vargas', 'Finnbogason']",3 - 4 - 3,4 - 2 - 3 - 1
80,B. Monchengladbach,Eintracht Frankfurt,1,4,2,7.5,6.7,2.05,3.75,3.30,49%,51%,12,15,"['Sommer', 'Lainer', 'Jantschke', 'Elvedi', 'Wendt', 'Neuhaus', 'Zakaria', 'Benes', 'Herrmann', 'Embolo', 'Thuram']","['Ronnow', 'Abraham', 'Hasebe', 'Hinteregger', 'da Costa', 'Fernandes', 'Rode', 'Kostic', 'Sow', 'Kamada', 'Paciencia']",4 - 2 - 1 - 3,3 - 4 - 2 - 1
81,Hoffenheim,Paderborn,1,3,0,7.5,6.2,1.40,4.50,7.00,63%,37%,12,9,"['Baumann', 'Kaderabek', 'Akpoguma', 'Vogt', 'Hubner', 'Skov', 'Rudy', 'Grillitsch', 'Rupp', 'Locadia', 'Bebou']","['Zingerle', 'Drager', 'Kilian', 'Schonlau', 'Collins', 'Vasiliadis', 'Sabiri', 'Cauly', 'Antwi-Adjei', 'Zolinski', 'Holtmann']",5 - 3 - 2,4 - 3 - 3
82,Werder Bremen,Freiburg,0,2,2,7.0,7.2,1.80,4.00,3.80,46%,54%,20,13,"['Pavlenka', 'Gebre Selassie', 'Veljkovic', 'Toprak', 'Friedl', 'Sahin', 'Eggestein', 'Klaassen', 'Bittencourt', 'Osako', 'Rashica']","['Flekken', 'Schmid', 'Lienhart', 'Heintz', 'Gunter', 'Haberer', 'Koch', 'Sallai', 'Grifo', 'Holer', 'Petersen']",4 - 1 - 2 - 3,4 - 2 - 2 - 2
83,RB Leipzig,Mainz,1,8,0,8.0,5.6,1.33,5.75,8.50,68%,32%,19,10,"['Gulacsi', 'Klostermann', 'Mukiele', 'Upamecano', 'Halstenberg', 'Laimer', 'Demme', 'Sabitzer', 'Nkunku', 'Poulsen', 'Werner']","['Zentner', 'Pierre-Gabriel', 'St. Juste', 'Hack', 'Martin', 'Kunde', 'Oztunali', 'Baku', 'Boetius', 'Szalai', 'Quaison']",4 - 2 - 2 - 2,4 - 1 - 2 - 1 - 2
84,Eintracht Frankfurt,Bayern Munich,1,5,1,7.5,6.5,6.50,5.50,1.40,40%,60%,17,7,"['Ronnow', 'Abraham', 'Hinteregger', 'Ndicka', 'Fernandes', 'da Costa', 'Rode', 'Sow', 'Kostic', 'Paciencia', 'Dost']","['Neuer', 'Pavard', 'Boateng', 'Alaba', 'Davies', 'Kimmich', 'Thiago', 'Muller', 'Coutinho', 'Gnabry', 'Lewandowski']",3 - 1 - 4 - 2,4 - 2 - 3 - 1
85,Dortmund,Wolfsburg,1,3,0,7.4,6.4,1.50,4.50,5.50,65%,35%,17,12,"['Hitz', 'Piszczek', 'Akanji', 'Hummels', 'Guerreiro', 'Weigl', 'Dahoud', 'Hakimi', 'Reus', 'Hazard', 'Brandt']","['Pervan', 'Tisserand', 'Bruma', 'Brooks', 'William Furtado', 'Guilavogui', 'Arnold', 'Roussillon', 'Victor Sa', 'Weghorst', 'Nmecha']",4 - 2 - 3 - 1,3 - 4 - 3
86,Bayer Leverkusen,B. Monchengladbach,2,1,2,7.1,7.5,1.80,4.00,4.00,61%,39%,23,11,"['Hradecky', 'Weiser', 'Tah', 'Bender', 'Wendell', 'Baumgartlinger', 'Demirbay', 'Bellarabi', 'Havertz', 'Volland', 'Alario']","['Sommer', 'Jantschke', 'Ginter', 'Elvedi', 'Lainer', 'Kramer', 'Hofmann', 'Wendt', 'Neuhaus', 'Herrmann', 'Thuram']",4 - 2 - 3 - 1,3 - 4 - 1 - 2
87,Union Berlin,Hertha Berlin,1,1,0,7.1,6.7,2.45,3.30,2.87,54%,46%,16,8,"['Gikiewicz', 'Friedrich', 'Schlotterbeck', 'Subotic', 'Trimmel', 'Andrich', 'Gentner', 'Lenz', 'Ingvartsen', 'Bulter', 'Andersson']","['Jarstein', 'Klunter', 'Stark', 'Boyata', 'Mittelstadt', 'Skjelbred', 'Grujic', 'Wolf', 'Lukebakio', 'Dilrosun', 'Ibisevic']",3 - 4 - 2 - 1,4 - 2 - 3 - 1
88,Dusseldorf,FC Koln,1,2,0,7.4,6.3,2.90,3.40,2.40,39%,61%,9,8,"['Steffen', 'Zimmermann', 'Ayhan', 'Adams', 'Giesselmann', 'Morales', 'Bodzek', 'Zimmer', 'Fink', 'Thommy', 'Hennings']","['Horn', 'Ehizibue', 'Bornauw', 'Czichos', 'Katterbach', 'Skhiri', 'Hector', 'Schindler', 'Schaub', 'Drexler', 'Terodde']",4 - 2 - 3 - 1,4 - 2 - 3 - 1
89,Augsburg,Schalke,2,2,3,6.3,6.9,4.50,3.75,1.75,33%,67%,12,10,"['Koubek', 'Lichtsteiner', 'Jedvaj', 'Uduokhai', 'Max', 'Khedira', 'Baier', 'Richter', 'Niederlechner', 'Vargas', 'Finnbogason']","['Nubel', 'Kenny', 'Kabak', 'Sane', 'Oczipka', 'Mascarell', 'McKennie', 'Serdar', 'Harit', 'Uth', 'Raman']",4 - 2 - 3 - 1,4 - 1 - 2 - 1 - 2
90,FC Koln,Hoffenheim,2,1,2,6.7,7.2,2.20,3.60,3.00,46%,54%,11,15,"['Horn', 'Bornauw', 'Mere', 'Czichos', 'Ehizibue', 'Skhiri', 'Schaub', 'Hector', 'Jakobs', 'Cordoba', 'Terodde']","['Baumann', 'Posch', 'Vogt', 'Hubner', 'Kaderabek', 'Rudy', 'Grillitsch', 'Rupp', 'Skov', 'Locadia', 'Bebou']",3 - 5 - 2,3 - 5 - 2
91,Schalke,Dusseldorf,0,3,3,6.9,6.8,1.61,4.00,5.00,57%,43%,12,9,"['Nubel', 'Kenny', 'Kabak', 'McKennie', 'Oczipka', 'Serdar', 'Mascarell', 'Caligiuri', 'Harit', 'Schopf', 'Raman']","['Steffen', 'Ayhan', 'Hoffmann', 'Adams', 'Bodzek', 'Zimmer', 'Zimmermann', 'Morales', 'Giesselmann', 'Kownacki', 'Hennings']",4 - 2 - 3 - 1,3 - 1 - 4 - 2
92,Paderborn,Augsburg,2,0,1,6.8,7.3,2.50,3.75,2.60,60%,40%,12,13,"['Zingerle', 'Jans', 'Kilian', 'Schonlau', 'Collins', 'Gjasula', 'Vasiliadis', 'Sabiri', 'Proger', 'Mamba', 'Holtmann']","['Koubek', 'Framberger', 'Jedvaj', 'Uduokhai', 'Max', 'Khedira', 'Baier', 'Richter', 'Niederlechner', 'Vargas', 'Finnbogason']",4 - 1 - 2 - 3,4 - 2 - 3 - 1
93,Mainz,Union Berlin,2,2,3,6.5,7.4,2.37,3.40,2.87,55%,45%,18,14,"['Zentner', 'Brosinski', 'St. Juste', 'Niakhate', 'Martin', 'Fernandes', 'Oztunali', 'Baku', 'Boetius', 'Szalai', 'Quaison']","['Gikiewicz', 'Friedrich', 'Schlotterbeck', 'Subotic', 'Trimmel', 'Gentner', 'Andrich', 'Lenz', 'Ingvartsen', 'Polter', 'Andersson']",4 - 1 - 2 - 1 - 2,3 - 4 - 1 - 2
94,Hertha Berlin,RB Leipzig,2,2,4,6.2,7.2,,,,38%,62%,7,9,"['Jarstein', 'Stark', 'Boyata', 'Rekik', 'Klunter', 'Lowen', 'Darida', 'Mittelstadt', 'Wolf', 'Dilrosun', 'Lukebakio']","['Gulacsi', 'Mukiele', 'Ilsanker', 'Upamecano', 'Klostermann', 'Laimer', 'Demme', 'Sabitzer', 'Forsberg', 'Poulsen', 'Werner']",3 - 4 - 2 - 1,4 - 2 - 2 - 2
95,Bayern Munich,Dortmund,1,4,0,7.6,6.0,1.53,4.50,5.25,58%,42%,18,1,"['Neuer', 'Pavard', 'Martinez', 'Alaba', 'Davies', 'Goretzka', 'Kimmich', 'Muller', 'Gnabry', 'Lewandowski', 'Coman']","['Burki', 'Hakimi', 'Akanji', 'Hummels', 'Schulz', 'Weigl', 'Witsel', 'Sancho', 'Brandt', 'Hazard', 'Gotze']",4 - 3 - 3,4 - 2 - 3 - 1
96,B. Monchengladbach,Werder Bremen,1,3,1,7.5,6.4,,,,,,,16,"['Sommer', 'Lainer', 'Ginter', 'Elvedi', 'Bensebaini', 'Kramer', 'Zakaria', 'Benes', 'Herrmann', 'Plea', 'Thuram']","['Pavlenka', 'Veljkovic', 'Langkamp', 'Friedl', 'Gebre Selassie', 'Sahin', 'Bittencourt', 'Eggestein', 'Klaassen', 'Osako', 'Rashica']",4 - 2 - 1 - 3,3 - 3 - 2 - 2
97,Wolfsburg,Bayer Leverkusen,2,0,2,6.5,7.3,3.10,3.60,2.15,48%,52%,10,9,"['Pervan', 'Tisserand', 'Bruma', 'Knoche', 'William Furtado', 'Guilavogui', 'Arnold', 'Roussillon', 'Victor Sa', 'Weghorst', 'Klaus']","['Hradecky', 'Weiser', 'Tah', 'Bender', 'Wendell', 'Aranguiz', 'Demirbay', 'Bellarabi', 'Havertz', 'Amiri', 'Volland']",3 - 4 - 3,4 - 2 - 3 - 1
98,Freiburg,Eintracht Frankfurt,1,1,0,7.3,6.5,2.75,3.75,2.37,51%,49%,13,17,"['Flekken', 'Schmid', 'Lienhart', 'Heintz', 'Gunter', 'Koch', 'Hofler', 'Sallai', 'Grifo', 'Petersen', 'Holer']","['Ronnow', 'Abraham', 'Hinteregger', 'Ndicka', 'Durm', 'Sow', 'Kamada', 'Fernandes', 'Kostic', 'Paciencia', 'Dost']",4 - 2 - 2 - 2,3 - 5 - 2
99,Dortmund,Paderborn,0,3,3,7.0,7.1,1.14,9.00,15.00,67%,33%,18,10,"['Burki', 'Piszczek', 'Weigl', 'Hummels', 'Schulz', 'Dahoud', 'Witsel', 'Sancho', 'Reus', 'Guerreiro', 'Alcacer']","['Zingerle', 'Jans', 'Kilian', 'Schonlau', 'Collins', 'Proger', 'Vasiliadis', 'Gjasula', 'Holtmann', 'Zolinski', 'Mamba']",4 - 2 - 3 - 1,4 - 4 - 2
100,Werder Bremen,Schalke,2,1,2,6.7,7.3,2.70,3.60,2.45,50%,50%,16,10,"['Pavlenka', 'Veljkovic', 'Sahin', 'Langkamp', 'Gebre Selassie', 'Eggestein', 'Bargfrede', 'Klaassen', 'Augustinsson', 'Osako', 'Rashica']","['Nubel', 'Kabak', 'Mascarell', 'Nastasic', 'Kenny', 'Caligiuri', 'Serdar', 'Oczipka', 'Uth', 'Raman', 'Harit']",3 - 5 - 2,3 - 4 - 3
101,Union Berlin,B. Monchengladbach,1,2,0,7.4,6.7,3.40,3.80,2.00,37%,63%,11,12,"['Gikiewicz', 'Friedrich', 'Schlotterbeck', 'Subotic', 'Trimmel', 'Kroos', 'Gentner', 'Lenz', 'Ingvartsen', 'Ujah', 'Andersson']","['Sommer', 'Lainer', 'Ginter', 'Elvedi', 'Wendt', 'Kramer', 'Zakaria', 'Neuhaus', 'Herrmann', 'Plea', 'Thuram']",3 - 4 - 1 - 2,4 - 2 - 1 - 3
102,Eintracht Frankfurt,Wolfsburg,2,0,2,6.7,7.2,2.05,3.60,3.50,69%,31%,17,9,"['Wiedwald', 'Hinteregger', 'Hasebe', 'Ndicka', 'Durm', 'Sow', 'Rode', 'Kostic', 'Gacinovic', 'Paciencia', 'Dost']","['Casteels', 'Tisserand', 'Bruma', 'Brooks', 'William Furtado', 'Guilavogui', 'Arnold', 'Roussillon', 'Victor Sa', 'Weghorst', 'Mehmedi']",3 - 4 - 1 - 2,3 - 4 - 3
103,Dusseldorf,Bayern Munich,2,0,4,6.1,7.7,13.00,7.00,1.20,29%,71%,12,18,"['Steffen', 'Zimmermann', 'Ayhan', 'Adams', 'Giesselmann', 'Morales', 'Bodzek', 'Thommy', 'Fink', 'Kownacki', 'Hennings']","['Neuer', 'Pavard', 'Martinez', 'Alaba', 'Davies', 'Kimmich', 'Tolisso', 'Muller', 'Gnabry', 'Lewandowski', 'Coutinho']",4 - 2 - 3 - 1,4 - 1 - 2 - 3
104,Bayer Leverkusen,Freiburg,0,1,1,7.2,7.0,1.44,4.75,6.50,71%,29%,27,7,"['Hradecky', 'Weiser', 'Tah', 'Bender', 'Wendell', 'Aranguiz', 'Demirbay', 'Bellarabi', 'Amiri', 'Diaby', 'Volland']","['Flekken', 'Lienhart', 'Koch', 'Heintz', 'Schmid', 'Haberer', 'Hofler', 'Gunter', 'Borrello', 'Petersen', 'Holer']",4 - 2 - 3 - 1,3 - 4 - 3
105,RB Leipzig,FC Koln,1,4,1,7.5,6.1,1.44,4.75,6.50,69%,31%,20,6,"['Gulacsi', 'Klostermann', 'Ilsanker', 'Upamecano', 'Sabitzer', 'Demme', 'Laimer', 'Halstenberg', 'Werner', 'Nkunku', 'Forsberg']","['Horn', 'Ehizibue', 'Bornauw', 'Czichos', 'Hector', 'Hoger', 'Schindler', 'Verstraete', 'Skhiri', 'Jakobs', 'Modeste']",3 - 4 - 3,4 - 1 - 4 - 1
106,Augsburg,Hertha Berlin,1,4,0,7.3,5.7,2.45,3.60,2.62,52%,48%,14,5,"['Koubek', 'Framberger', 'Gouweleeuw', 'Jedvaj', 'Max', 'Khedira', 'Baier', 'Richter', 'Niederlechner', 'Vargas', 'Cordova']","['Jarstein', 'Klunter', 'Boyata', 'Stark', 'Mittelstadt', 'Wolf', 'Grujic', 'Skjelbred', 'Dilrosun', 'Darida', 'Selke']",4 - 2 - 3 - 1,4 - 4 - 1 - 1
107,Hoffenheim,Mainz,2,1,5,6.1,7.3,1.66,4.00,4.75,63%,37%,22,11,"['Baumann', 'Posch', 'Vogt', 'Hubner', 'Kaderabek', 'Rudy', 'Grillitsch', 'Skov', 'Bebou', 'Locadia', 'Akpoguma']","['Zentner', 'St. Juste', 'Fernandes', 'Niakhate', 'Oztunali', 'Kunde', 'Baku', 'Martin', 'Boetius', 'Onisiwo', 'Quaison']",3 - 4 - 3,3 - 4 - 1 - 2
108,Schalke,Union Berlin,1,2,1,7.5,6.9,1.66,4.00,4.75,55%,45%,17,17,"['Nubel', 'Kenny', 'Kabak', 'Nastasic', 'Oczipka', 'McKennie', 'Mascarell', 'Caligiuri', 'Serdar', 'Raman', 'Harit']","['Gikiewicz', 'Friedrich', 'Schlotterbeck', 'Subotic', 'Trimmel', 'Gentner', 'Andrich', 'Lenz', 'Ingvartsen', 'Andersson', 'Bulter']",4 - 2 - 2 - 2,3 - 4 - 3
109,Paderborn,RB Leipzig,2,2,3,6.6,7.4,7.50,6.00,1.30,52%,48%,8,18,"['Zingerle', 'Jans', 'Kilian', 'Schonlau', 'Collins', 'Proger', 'Vasiliadis', 'Gjasula', 'Holtmann', 'Zolinski', 'Mamba']","['Mvogo', 'Mukiele', 'Ilsanker', 'Upamecano', 'Sabitzer', 'Demme', 'Laimer', 'Klostermann', 'Werner', 'Schick', 'Nkunku']",4 - 4 - 2,3 - 4 - 3
110,Hoffenheim,Dusseldorf,0,1,1,7.1,7.0,1.75,3.90,4.20,51%,49%,12,11,"['Baumann', 'Posch', 'Vogt', 'Bicakcic', 'Kaderabek', 'Rudy', 'Grillitsch', 'Skov', 'Adamyan', 'Kramaric', 'Locadia']","['Steffen', 'Ayhan', 'Hoffmann', 'Adams', 'Sobottka', 'Zimmer', 'Zimmermann', 'Morales', 'Suttner', 'Hennings', 'Tekpetey']",3 - 4 - 2 - 1,3 - 1 - 4 - 2
111,Hertha Berlin,Dortmund,2,1,2,6.7,7.1,4.33,4.00,1.70,49%,51%,13,7,"['Kraft', 'Stark', 'Boyata', 'Rekik', 'Skjelbred', 'Grujic', 'Wolf', 'Darida', 'Mittelstadt', 'Lukebakio', 'Selke']","['Burki', 'Hakimi', 'Akanji', 'Hummels', 'Zagadou', 'Witsel', 'Guerreiro', 'Sancho', 'Reus', 'Hazard', 'Brandt']",3 - 2 - 3 - 2,4 - 2 - 3 - 1
